fen,ply,game_id,engine_best,best_cp,engine_margin,played_move,p_engine_move_1100,p_engine_move_1400,p_engine_move_1700,p_engine_move_2000,human_top_1100,human_top_1400,human_top_1700,human_top_2000,human_cost_cp,p_max,p_slope,machine_unique
r1bqr1k1/ppp1Npp1/2np1n1p/8/2B1P3/2NP4/PPP3PP/R1BQ1RK1 b - - 0 10,20,vh8lIHX8,d8e7,-63,226,d8e7,0.6151,0.6347,0.6305,0.6397,d8e7,d8e7,d8e7,d8e7,0.0,0.6397,0.0246,False
r1b1r1k1/ppp1qpp1/3p1n1p/n2B4/4P3/2NP1Q2/PPP3PP/R1B2RK1 b - - 3 12,24,vh8lIHX8,c7c6,-68,49,f6d5,0.3582,0.5579,0.7007,0.7452,c7c6,c7c6,c7c6,c7c6,0.0,0.7452,0.387,False
r1b1r1k1/pppq1pp1/3p3p/n2N4/4P3/3P1Q2/PPPB2PP/R4RK1 b - - 2 14,28,vh8lIHX8,a5c6,-345,109,a5c6,0.5364,0.6843,0.7735,0.8204,a5c6,a5c6,a5c6,a5c6,0.0,0.8204,0.284,False
r1b1r1k1/pppq1pp1/3p3p/3Nn3/4PQ2/3P4/PPPB1RPP/R5K1 b - - 6 16,32,vh8lIHX8,c7c6,-81,63,e5g6,0.4513,0.5981,0.7097,0.783,c7c6,c7c6,c7c6,c7c6,0.0,0.783,0.3317,False
r1b1r1k1/pp1q1pp1/2pp2np/3N4/4P3/3P2Q1/PPPB1RPP/5RK1 b - - 1 18,36,vh8lIHX8,c6d5,153,422,c6d5,0.8284,0.8732,0.897,0.9061,c6d5,c6d5,c6d5,c6d5,0.0,0.9061,0.0777,False
r1b1r1k1/pp3Rp1/3p2np/3p4/4P3/3P2Q1/PPPB2PP/6K1 b - - 0 20,40,vh8lIHX8,g8f7,140,579,g8f7,0.9812,0.9921,0.9955,0.9971,g8f7,g8f7,g8f7,g8f7,0.0,0.9971,0.0159,False
r1b5/pp3kp1/3p2np/3Pr3/8/2BP2Q1/PPP3PP/6K1 b - - 2 22,44,vh8lIHX8,e5d5,303,200,e5d5,0.5276,0.3991,0.3117,0.3034,e5d5,e5g5,e5g5,e5g5,220.0,0.5276,-0.2242,False
r1b5/pp3kp1/3p2np/5r2/8/2BPQ3/PPP3PP/6K1 b - - 3 24,48,vh8lIHX8,f7g8,331,8,c8e6,0.0343,0.0376,0.029,0.0197,c8e6,c8e6,c8e6,c8e6,-21.0,0.0376,-0.0146,False
r7/pp3kp1/3pb1np/6r1/6P1/2BP1Q2/PPP4P/6K1 b - - 2 26,52,vh8lIHX8,f7g8,439,134,f7g8,0.6162,0.7872,0.8554,0.8428,f7g8,f7g8,f7g8,f7g8,0.0,0.8554,0.2266,False
r5k1/pQ4p1/3pb1np/8/6r1/2BP4/PPP2K1P/8 b - - 1 28,56,vh8lIHX8,a8f8,500,795,a8f8,0.5923,0.658,0.7508,0.7873,a8f8,a8f8,a8f8,a8f8,0.0,0.7873,0.195,False
1Q4k1/p4rp1/3pb1np/8/6r1/2BPK3/PPP4P/8 b - - 5 30,60,vh8lIHX8,g8h7,514,65,g8h7,0.6198,0.7536,0.8599,0.9063,g8h7,g8h7,g8h7,g8h7,0.0,0.9063,0.2865,False
8/p4rpk/3Q2np/8/6r1/1PBPK3/b1P4P/8 b - - 0 32,64,vh8lIHX8,a2b1,518,23,a2b1,0.236,0.3146,0.4052,0.4404,f7e7,a2b1,a2b1,a2b1,0.0,0.4404,0.2044,False
8/p4rpk/3Q2np/8/8/1PBP4/2P3rP/1bK5 b - - 4 34,68,vh8lIHX8,f7f1,770,242,b1c2,0.1349,0.1103,0.0905,0.0879,b1c2,b1c2,b1c2,b1c2,171.0,0.1349,-0.047,False
rnbqkb1r/pp4pp/2p2n2/3p1P2/8/3N4/PPPP1PPP/RNBQK2R b KQkq - 0 8,16,ss7tWtvS,d8e7,574,24,f8d6,0.0356,0.0156,0.0078,0.0056,c8f5,c8f5,c8f5,c8f5,58.0,0.0356,-0.03,False
r1bqk2r/pp1n2pp/2pb1n2/3p1PP1/8/3N4/PPPP1P1P/RNBQK2R b KQkq - 0 10,20,ss7tWtvS,d8e7,563,18,f6e4,0.0887,0.1207,0.1359,0.1581,f6e4,f6e4,f6e4,f6e4,111.0,0.1581,0.0694,False
r1bq1k1r/pp1n2pp/2pb4/3p1PPQ/4n3/3N1P2/PPPP3P/RNB1K2R b KQ - 0 12,24,ss7tWtvS,d8g5,584,44,d8g5,0.0367,0.0339,0.033,0.0398,e4g5,e4g5,e4g5,e4g5,49.0,0.0398,0.0031,False
r1b2k1r/pp1n2pp/2pb4/3p1P2/4n1P1/3N4/PPPP3P/RNB1K2R b KQ - 0 14,28,ss7tWtvS,d7f6,598,20,d7e5,0.3136,0.385,0.4304,0.3953,d7f6,d7f6,d7f6,d7f6,0.0,0.4304,0.0817,False
r1b2k1r/pp4pp/2pb4/3p1P2/4n1P1/3N1n1P/PPPPK3/RNB4R b - - 2 16,32,ss7tWtvS,f3d4,595,17,e4g3,0.7713,0.7757,0.7709,0.7689,f3d4,f3d4,f3d4,f3d4,0.0,0.7757,-0.0024,False
r1b2k1r/pp4pp/2pb4/3p1P2/5NP1/5K1P/PPPP4/RNB4n b - - 1 18,36,ss7tWtvS,h1f2,480,28,d6f4,0.0024,0.0028,0.0036,0.0042,d6f4,d6f4,d6f4,d6f4,41.0,0.0042,0.0018,False
r1b2k1r/pp4pp/2p5/3p1P2/6P1/6KP/PPPP1n2/RNB5 b - - 2 20,40,ss7tWtvS,f2e4,491,50,f2e4,0.8125,0.8946,0.9143,0.9129,f2e4,f2e4,f2e4,f2e4,0.0,0.9143,0.1004,False
r1b2k1r/pp4p1/2p5/3p1P1p/4n1P1/3P3P/PPP4K/RNB5 b - - 0 22,44,ss7tWtvS,h5g4,544,64,e4d6,0.2576,0.3376,0.3964,0.3948,e4f2,h5g4,h5g4,h5g4,0.0,0.3964,0.1372,False
r1b2k1r/pp4p1/2pn4/3p1P2/6P1/3P2K1/PPP5/RNB5 b - - 0 24,48,ss7tWtvS,f8g8,481,22,f8f7,0.0059,0.0042,0.0027,0.0022,h8h1,h8h1,h8h1,h8h1,-13.0,0.0059,-0.0037,False
r1b4r/pp3kp1/2p5/1n1pBP2/6P1/3P2K1/PPP5/RN6 b - - 4 26,52,ss7tWtvS,c8f5,413,59,h8h1,0.0091,0.0064,0.0049,0.0045,h8h1,c8d7,c8d7,c8d7,103.0,0.0091,-0.0046,True
r1b5/pp3kp1/2p5/1n2BP2/P2p2P1/1P1P2K1/2P5/RN5r b - - 0 28,56,ss7tWtvS,b5c3,466,39,b5c3,0.8436,0.9058,0.9404,0.9483,b5c3,b5c3,b5c3,b5c3,0.0,0.9483,0.1047,False
r1b5/pp3kp1/2p5/5P2/P2B2P1/1PNP2K1/2P5/r7 b - - 0 30,60,ss7tWtvS,a1f1,466,12,g7g6,0.023,0.0223,0.0198,0.0212,a1c1,a1c1,a1c1,a1c1,-8.0,0.023,-0.0018,False
r1b5/pp3k2/2p2Pp1/8/P2BN1P1/1P1P2K1/2P5/2r5 b - - 2 32,64,ss7tWtvS,c8g4,380,21,c1c2,0.003,0.002,0.0018,0.0024,c1c2,c1c2,c1c2,c1c2,-44.0,0.003,-0.0006,False
r1b2k2/pp6/2pN1Pp1/6P1/P2B4/1P1P2K1/2r5/8 b - - 0 34,68,ss7tWtvS,c6c5,494,6,c2d2,0.1038,0.1159,0.1557,0.1752,c2d2,c2d2,c2d2,c2d2,3.0,0.1752,0.0714,False
r2qkb1r/pp3ppp/2n1pn2/3p1b2/3P4/2N2NP1/PP2PPBP/R1BQ1RK1 b kq - 1 8,16,SVeKirHi,h7h6,23,7,h7h6,0.0269,0.0394,0.0699,0.1709,f8d6,f8d6,f8d6,f8e7,3.0,0.1709,0.144,False
r3kb1r/ppq2pp1/2n1pn1p/3pNb2/Q2P4/2N3P1/PP2PPBP/R1B2RK1 b kq - 3 10,20,SVeKirHi,f8e7,26,6,f8d6,0.0997,0.1242,0.1064,0.0763,f8d6,f8d6,f8d6,f8d6,235.0,0.1242,-0.0234,False
r4rk1/ppq2pp1/2nbpn1p/1N1pNb2/Q2P1P2/6P1/PP2P1BP/R1B2RK1 b - - 2 12,24,SVeKirHi,c7b8,49,2,c7b8,0.2872,0.3416,0.3916,0.4307,c7b8,c7b8,c7b8,c7b8,0.0,0.4307,0.1435,False
rq3rk1/pp3pp1/2n1pn1p/1N1pPb2/Q2P4/4B1P1/PP2P1BP/R4RK1 b - - 0 14,28,SVeKirHi,f6e4,-3,66,f6e4,0.4396,0.4643,0.4549,0.4219,f6e4,f6e4,f6e4,f6e4,0.0,0.4643,-0.0177,False
rq3rk1/pp4p1/2n1pp1p/1N1pPb2/Q2PB3/4B1P1/PP2P2P/2R2RK1 b - - 0 16,32,SVeKirHi,f5e4,-116,43,f5e4,0.8705,0.928,0.955,0.9623,f5e4,f5e4,f5e4,f5e4,0.0,0.9623,0.0918,False
rq3rk1/pp6/2n1pp1B/1N1p4/Q2Pb3/6P1/PP2P2P/2R2RK1 b - - 0 18,36,SVeKirHi,a7a6,-208,20,f8f7,0.0292,0.0183,0.0159,0.021,f8f7,f8f7,f8f7,f8f7,10.0,0.0292,-0.0082,False
rq4k1/pp5r/2n1pp2/1N1p4/3Pb3/Q3B1P1/PP2P2P/2R2RK1 b - - 4 20,40,SVeKirHi,b8f8,-160,50,g8f7,0.0781,0.0767,0.0653,0.0544,f6f5,f6f5,f6f5,f6f5,65.0,0.0781,-0.0237,False
rq6/pp5r/2n1ppk1/3p4/3PN3/Q3B1P1/PP2P2P/2R2RK1 b - - 0 22,44,SVeKirHi,d5e4,-245,345,d5e4,0.7789,0.8826,0.9419,0.9719,d5e4,d5e4,d5e4,d5e4,0.0,0.9719,0.193,False
r6q/pp5r/2n1ppk1/8/3Pp3/2Q1B1P1/PP2PR1P/2R3K1 b - - 3 24,48,SVeKirHi,c6e7,-194,84,e6e5,0.1115,0.1154,0.1239,0.1363,f6f5,f6f5,f6f5,f6f5,145.0,0.1363,0.0248,False
3r3q/pp5r/2n2pk1/3Pp3/4p3/2Q1B1P1/PP2PR1P/5RK1 b - - 0 26,52,SVeKirHi,c6e7,-427,53,d8d5,0.3639,0.3436,0.3235,0.3114,d8d5,d8d5,d8d5,d8d5,72.0,0.3639,-0.0525,False
8/pp5r/2n2Rk1/3rp3/4p3/2Q1B1P1/PP2P2P/6K1 b - - 0 28,56,SVeKirHi,g6f6,-409,300,g6f6,0.9947,0.998,0.9992,0.9994,g6f6,g6f6,g6f6,g6f6,0.0,0.9994,0.0047,False
8/pp1r4/2n2k2/3rp3/4p3/1Q2B1P1/PP2P1KP/8 b - - 3 30,60,SVeKirHi,c6d4,-336,13,c6d4,0.2298,0.2428,0.2296,0.1868,c6d4,c6d4,c6d4,f6f5,102.0,0.2428,-0.043,False
8/pp1r1k2/8/3rp3/3Bp3/Q5P1/PP2P1KP/8 b - - 0 32,64,SVeKirHi,e5d4,204,485,e5d4,0.402,0.4266,0.4554,0.487,d5d4,d5d4,d5d4,d5d4,499.0,0.487,0.085,False
8/Qp1r1k2/8/3r4/4p3/3P2P1/PP4KP/8 b - - 0 34,68,SVeKirHi,e4d3,383,368,e4d3,0.7783,0.7963,0.8136,0.8205,e4d3,e4d3,e4d3,e4d3,0.0,0.8205,0.0422,False
r1b1kb1r/p3pppp/1qpp1n2/8/2B1P3/2N5/PPP2PPP/R1BQ1RK1 b kq - 1 8,16,3q9nsTyn,g7g6,-32,4,g7g6,0.2418,0.3658,0.4558,0.5551,g7g6,g7g6,g7g6,g7g6,0.0,0.5551,0.3133,False
r1b1k2r/p3ppbp/1qpp1np1/8/2B1PP2/2N5/PPP3PP/R1BQ1R1K b kq - 0 10,20,3q9nsTyn,e8g8,11,6,f6g4,0.4523,0.4376,0.4402,0.4623,e8g8,e8g8,e8g8,e8g8,0.0,0.4623,0.01,False
r3k2r/p3ppbp/1qpp2p1/8/2B1PPb1/2N4P/PPP3P1/R1B2R1K b kq - 0 12,24,3q9nsTyn,g4e6,516,27,g4e6,0.2854,0.2095,0.1667,0.1805,g4d7,g4d7,g4d7,g4d7,45.0,0.2854,-0.1049,False
r3k2r/p3p1bp/1qppp1p1/8/N3PP2/7P/PPP3P1/R1B2R1K b kq - 1 14,28,3q9nsTyn,b6b5,680,19,b6d4,0.5104,0.5393,0.5379,0.5081,b6b5,b6b5,b6b5,b6b5,0.0,0.5393,-0.0023,False
r4rk1/p3p1bp/2ppp1p1/5P2/3qP3/2N4P/PPP3P1/R1B2R1K b - - 0 16,32,3q9nsTyn,e6f5,610,14,e6f5,0.8293,0.9071,0.9334,0.9224,e6f5,e6f5,e6f5,e6f5,0.0,0.9334,0.0931,False
r4rk1/p3p2p/2pp1bp1/5pB1/3qP3/2N4P/PPP3P1/3R1R1K b - - 3 18,36,3q9nsTyn,d4d1,648,60,d4b4,0.0067,0.0066,0.0086,0.015,d4e5,d4e5,d4e5,d4e5,61.0,0.015,0.0083,False
r5k1/p3p2p/2pp1rp1/4Pp2/1q6/2N4P/PPP3P1/3R1R1K b - - 0 20,40,3q9nsTyn,f6e6,632,7,d6e5,0.1117,0.0841,0.0702,0.0763,d6e5,d6e5,d6e5,d6e5,-13.0,0.1117,-0.0354,False
rn1qk1nr/ppp2ppp/8/b2b4/1P1Pp3/P3P3/3NNPPP/R1BQKB1R b KQkq - 0 8,16,oUZOqZG0,a5b6,-165,323,a5b6,0.9954,0.998,0.9983,0.9993,a5b6,a5b6,a5b6,a5b6,0.0,0.9993,0.0039,False
rn1qk1nr/pp3ppp/1bp5/3b4/1P1Pp3/P3P1N1/1B1N1PPP/R2QKB1R b KQkq - 1 10,20,oUZOqZG0,g8f6,-67,60,b6c7,0.518,0.5845,0.6449,0.6448,g8f6,g8f6,g8f6,g8f6,0.0,0.6449,0.1268,False
rn1qk2r/ppb2ppp/2p2n2/3b4/1P1PN3/P2BP1N1/1B3PPP/R2QK2R b KQkq - 2 12,24,oUZOqZG0,f6e4,-137,94,d8e7,0.1628,0.1723,0.1966,0.189,c7g3,c7g3,c7g3,e8g8,133.0,0.1966,0.0262,False
r3k2r/ppbnqppp/2p2n2/3b4/1P1PN3/P2BP1N1/1BQ2PPP/R4RK1 b kq - 6 14,28,oUZOqZG0,f6e4,-192,89,h7h5,0.1923,0.2351,0.2929,0.3188,c7g3,c7g3,f6e4,f6e4,0.0,0.3188,0.1265,False
r3k2r/ppb1qpp1/2p2n2/3b3p/1P1P4/P2BP1N1/1BQ2PPP/R3R1K1 b kq - 1 16,32,oUZOqZG0,c7g3,-186,60,e8c8,0.1001,0.1004,0.0748,0.0434,h5h4,h5h4,h5h4,h5h4,105.0,0.1004,-0.0567,False
2kr3r/ppb1qpp1/2p1bn2/3P3p/1P2P3/P2B2N1/1BQ2PPP/R3R1K1 b - - 0 18,36,oUZOqZG0,h5h4,-160,42,c6d5,0.0284,0.0195,0.0187,0.0195,c6d5,c6d5,c6d5,c6d5,94.0,0.0284,-0.0089,False
2kr3r/ppb1qpB1/4b3/3n3p/1P6/P2B2N1/2Q2PPP/R3R1K1 b - - 0 20,40,oUZOqZG0,h8g8,-198,50,h8g8,0.9201,0.9466,0.9486,0.9231,h8g8,h8g8,h8g8,h8g8,0.0,0.9486,0.003,False
2kr2r1/ppB1qp2/4b3/3n4/1P5p/P2B2N1/2Q2PPP/R3R1K1 b - - 0 22,44,oUZOqZG0,e7c7,-126,162,d5c7,0.3204,0.386,0.4284,0.4367,d5c7,d5c7,d5c7,d5c7,169.0,0.4367,0.1163,False
2kr2r1/ppn2p2/4b3/5Nq1/1P5p/P2B2P1/2Q2P1P/R3R1K1 b - - 0 24,48,oUZOqZG0,d8d3,24,14,d8d3,0.0044,0.0055,0.0076,0.0181,h4g3,h4g3,h4g3,h4g3,3.0,0.0181,0.0137,False
2k3r1/ppn2p2/4b3/5Q2/1P5p/P5P1/5P1P/R3R1K1 b - - 0 26,52,oUZOqZG0,e6f5,39,625,e6f5,0.9935,0.9979,0.9985,0.9987,e6f5,e6f5,e6f5,e6f5,0.0,0.9987,0.0052,False
3k2r1/ppn2R2/8/5b2/1P5p/P5P1/5P1P/R5K1 b - - 0 28,56,oUZOqZG0,f5g6,-170,2,f5h3,0.0915,0.0813,0.0662,0.0522,f5e6,f5e6,f5e6,f5e6,15.0,0.0915,-0.0393,False
2k3r1/ppn2R2/8/8/1P5p/P5Pb/5P1P/2R3K1 b - - 4 30,60,oUZOqZG0,h3d7,-212,315,h3d7,0.099,0.1516,0.1528,0.1393,h4g3,h4g3,h4g3,h4g3,332.0,0.1528,0.0403,False
2k3r1/ppnb1R2/8/8/1P3P2/P5P1/8/2R3K1 b - - 0 32,64,oUZOqZG0,d7c6,-16,5,g8g3,0.0142,0.0289,0.0463,0.0536,g8g3,g8g3,g8g3,g8g3,1.0,0.0536,0.0394,False
2k3r1/ppnb1R2/8/5P2/1P6/P7/5K2/2R5 b - - 0 34,68,oUZOqZG0,d7c6,10,2,d7c6,0.0843,0.1355,0.1834,0.163,g8g5,c8d8,c8d8,c8d8,551.0,0.1834,0.0787,False
rn1qkbnr/pp3ppp/4b3/3p4/3P4/2N1PB2/PP4PP/R1BQK1NR b KQkq - 0 8,16,qtBrAhTe,g8f6,1,1,g8f6,0.2975,0.3455,0.3887,0.4277,f8b4,f8b4,g8f6,g8f6,0.0,0.4277,0.1302,False
rn2kb1r/pp1q1ppp/4bn2/3p4/3P4/1QN1PB2/PP2N1PP/R1B1K2R b KQkq - 4 10,20,qtBrAhTe,b8c6,11,6,b8c6,0.3417,0.3181,0.3417,0.533,b8c6,b8c6,b8c6,b8c6,0.0,0.533,0.1913,False
r3kb1r/p2q1ppp/1pn1bn2/3p4/3P1N2/1QN1PB2/PP1B2PP/R3K2R b KQkq - 1 12,24,qtBrAhTe,f8b4,-42,23,a8d8,0.1592,0.1549,0.1089,0.0539,c6a5,c6a5,c6a5,c6a5,54.0,0.1592,-0.1053,False
3rkb1r/p2q1ppp/1pn1b3/3B4/3P1N2/1Q2P3/PP1B2PP/R3K2R b KQk - 0 14,28,qtBrAhTe,e6d5,375,372,e6d5,0.9095,0.9355,0.942,0.936,e6d5,e6d5,e6d5,e6d5,0.0,0.942,0.0265,False
r1b1kbnr/pp2qppp/8/2p1N3/2PN4/8/PP2PPPP/R1BQKB1R b KQkq - 0 8,16,4X0qke7z,e7e5,-229,36,e7e5,0.6843,0.6872,0.6283,0.5848,e7e5,e7e5,e7e5,e7e5,0.0,0.6872,-0.0995,False
r1b1kbnr/pp3ppp/4q3/2p5/2P5/4PN2/PP3PPP/R1BQKB1R b KQkq - 0 10,20,4X0qke7z,c8d7,-120,1,c8d7,0.1139,0.1785,0.2461,0.3116,g8f6,g8f6,g8f6,g8f6,18.0,0.3116,0.1977,False
2kr1bnr/pp1b1ppp/4q3/2p5/2P5/4PN2/PPQB1PPP/R3KB1R b KQ - 4 12,24,4X0qke7z,f8d6,-129,5,d7c6,0.068,0.061,0.0528,0.0419,g8f6,g8f6,g8f6,d7c6,8.0,0.068,-0.0261,False
2kr1bnr/pp3ppp/4q3/2p5/2P1b3/1Q2PN2/PP1BBPPP/R3K2R b KQ - 8 14,28,4X0qke7z,g8f6,-128,9,f7f6,0.2923,0.3243,0.4063,0.5175,g8f6,g8f6,g8f6,g8f6,0.0,0.5175,0.2252,False
2kr1bnr/pp4pp/4qp2/2p5/2P5/1QBbPN2/PP2BPPP/3RK2R b K - 3 16,32,4X0qke7z,d3e2,-205,90,d3e2,0.6035,0.6775,0.7297,0.738,d3e2,d3e2,d3e2,d3e2,0.0,0.738,0.1345,False
2kr2nr/pp4pp/3bqp2/2p5/2P5/1QBRPN2/PP2KPPP/7R b - - 2 18,36,4X0qke7z,g8e7,-158,18,g8h6,0.4052,0.4743,0.5806,0.643,g8e7,g8e7,g8e7,g8e7,0.0,0.643,0.2378,False
2kr3r/pp3npp/3bqp2/B1p5/2P5/1Q1RPN2/PP2KPPP/3R4 b - - 6 20,40,4X0qke7z,b7b6,-180,43,d8d7,0.526,0.5335,0.5484,0.5502,b7b6,b7b6,b7b6,b7b6,0.0,0.5502,0.0242,False
2kB4/pp1r1npp/3bqp2/2p5/2P5/1Q1RPN2/PP3PPP/3R1K2 b - - 0 22,44,4X0qke7z,f7d8,-443,43,d7d8,0.4825,0.4957,0.4962,0.487,f7d8,f7d8,f7d8,f7d8,0.0,0.4962,0.0045,False
2kr4/pp3npp/3b1p2/2p5/2P1q3/3RPN2/PPQR1PPP/5K2 b - - 3 24,48,4X0qke7z,c8c7,-451,12,g7g5,0.0393,0.0536,0.0707,0.1062,d6h2,d6h2,g7g5,g7g5,30.0,0.1062,0.0669,False
2kr4/pp3n2/3b1p2/2pR2pp/2P1q3/4PN1P/PPQR1PP1/5K2 b - - 1 26,52,4X0qke7z,e4c2,-460,21,e4e6,0.2966,0.2246,0.1324,0.0823,e4e6,e4e6,e4e6,e4e7,21.0,0.2966,-0.2143,False
2kr4/pp3n2/3bqp2/2pR3p/2P3p1/4P2P/PP1R1PP1/3Q1KN1 b - - 1 28,56,4X0qke7z,c8c7,-395,7,f6f5,0.083,0.1292,0.2097,0.3321,g4h3,g4h3,g4h3,c8c7,0.0,0.3321,0.2491,False
2kr4/pp3n2/3b4/2pR1p1p/2P1q1pP/4P3/PP1RNPP1/3Q1K2 b - - 2 30,60,4X0qke7z,d6c7,-434,29,e4c4,0.0134,0.0224,0.0335,0.043,e4c4,e4c4,e4c4,e4c4,44.0,0.043,0.0296,False
2kr4/pp3n2/3b4/2pR1p1p/4q1pP/2N1P3/PP1R1PP1/3Q2K1 b - - 3 32,64,4X0qke7z,e4e6,-446,37,e4b4,0.4987,0.5388,0.5684,0.5753,e4e6,e4e6,e4e6,e4e6,0.0,0.5753,0.0766,False
2kr4/ppb2R2/8/2p4p/1q4pP/2N1P3/PP1R1PP1/3Q2K1 b - - 0 34,68,4X0qke7z,c7h2,-812,13,g4g3,0.0059,0.0047,0.0036,0.0029,d8d2,d8d2,d8d2,d8d2,152.0,0.0059,-0.003,True
r1bqkb1r/1p3ppp/p1n1pn2/2pP4/2B5/P1NP4/1PP1NPPP/R1BQ1RK1 b kq - 0 8,16,dxg83o90,e6d5,-22,53,e6d5,0.9335,0.908,0.8996,0.9409,e6d5,e6d5,e6d5,e6d5,0.0,0.9409,0.0074,False
r1bqk2r/1p2bppp/p1n2n2/2pp4/8/P1NP2N1/BPP2PPP/R1BQ1RK1 b kq - 3 10,20,dxg83o90,h7h5,16,1,e8g8,0.0024,0.0032,0.0034,0.007,e8g8,e8g8,e8g8,e8g8,2.0,0.007,0.0046,False
r1bq1rk1/1p2bpp1/p1n2B1p/2pp4/8/P1NP2N1/BPP2PPP/R2Q1RK1 b - - 0 12,24,dxg83o90,e7f6,34,417,e7f6,0.9873,0.9915,0.993,0.9934,e7f6,e7f6,e7f6,e7f6,0.0,0.9934,0.0061,False
r1bq1rk1/1p3pp1/p1n4p/2pN4/8/P2P2N1/BbP2PPP/1R1Q1RK1 b - - 1 14,28,dxg83o90,b2a3,36,71,b2e5,0.5928,0.642,0.6578,0.6511,b2a3,b2a3,b2a3,b2a3,0.0,0.6578,0.0583,False
rbbq1rk1/1p3pp1/p1n4p/2pN3Q/5P2/P2P2N1/B1P3PP/1R3RK1 b - - 2 16,32,dxg83o90,b7b5,-61,8,b7b5,0.0946,0.1172,0.1408,0.1417,c8e6,c6d4,c6d4,c6d4,196.0,0.1417,0.0471,False
rb1q1rk1/5pp1/p1n1b2p/1pNN3Q/5P2/P2P4/B1P3PP/1R3RK1 b - - 0 18,36,dxg83o90,b8a7,191,228,c6e7,0.2111,0.2378,0.295,0.4149,e6d5,e6d5,b8a7,b8a7,0.0,0.4149,0.2038,False
rb1q1rk1/4N1p1/p3p2p/1p5Q/5P2/P2P4/B1P3PP/1R3RK1 b - - 0 20,40,dxg83o90,d8e7,-187,326,d8e7,0.9805,0.993,0.9973,0.9985,d8e7,d8e7,d8e7,d8e7,0.0,0.9985,0.018,False
rb3r1k/4q1p1/p3B2p/1p3P1Q/8/P2P4/2P3PP/1R3RK1 b - - 0 22,44,dxg83o90,b8e5,-92,13,b8e5,0.0749,0.1148,0.186,0.2617,e7d6,e7d6,e7d6,b8e5,0.0,0.2617,0.1868,False
r4r1k/4q1p1/p3Bb1p/1p3P1Q/3P4/P7/2P3PP/3R1RK1 b - - 0 24,48,dxg83o90,e7a3,-14,53,e7a3,0.294,0.3948,0.4729,0.5123,a8d8,a8d8,e7a3,e7a3,0.0,0.5123,0.2183,False
r4r1k/6p1/p3Bb1p/1p1P1P2/8/2q5/2P1Q1PP/3R1RK1 b - - 2 26,52,dxg83o90,f8d8,-89,7,b5b4,0.0238,0.0284,0.0378,0.0469,f6d4,f6d4,a8d8,a8d8,11.0,0.0469,0.0231,False
r4r1k/6p1/4Bb1p/p2P1P2/1p6/2q2R2/2P1Q1PP/3R3K b - - 1 28,56,dxg83o90,c3b2,-82,7,c3b2,0.1759,0.1498,0.1527,0.1791,c3c5,c3c5,c3c5,c3c5,55.0,0.1791,0.0032,False
r4r1k/6p1/4Bb1p/p2PQP2/1p6/1R6/2P3PP/3R3K b - - 0 30,60,dxg83o90,f6e5,-11,534,f6e5,0.9992,0.9999,1.0,1.0,f6e5,f6e5,f6e5,f6e5,0.0,1.0,0.0008,False
r4r1k/3P2p1/4B2p/p4P2/1p6/1Rb5/2P3PP/3R3K b - - 0 32,64,dxg83o90,a5a4,0,11,a5a4,0.4632,0.4606,0.4493,0.4185,a5a4,a5a4,a5a4,a5a4,0.0,0.4632,-0.0447,False
r4r1k/3P2p1/4B2p/5P2/p6P/2p5/2P3P1/3R3K b - - 0 34,68,dxg83o90,h6h5,0,15,a4a3,0.0167,0.0124,0.0099,0.0116,a4a3,a4a3,a4a3,a4a3,17.0,0.0167,-0.0051,False
r1b1k1nr/pp3ppp/2n1p3/3q4/1b1P4/2N2N2/PP2BPPP/R1BQK2R b KQkq - 3 8,16,IbPB3WTn,d5a5,-55,2,g8f6,0.0486,0.0288,0.0141,0.0062,g8f6,g8f6,g8f6,g8f6,-1.0,0.0486,-0.0424,False
r1b1k2r/pp3ppp/2n1pn2/3q4/3P4/2P2N2/P3BPPP/R1BQ1RK1 b kq - 0 10,20,IbPB3WTn,e8g8,-95,38,e8g8,0.5935,0.6756,0.7274,0.7551,e8g8,e8g8,e8g8,e8g8,0.0,0.7551,0.1616,False
r1b2rk1/p4ppp/1pn1pn2/3q4/3P4/1QP2N2/P3BPPP/R1B1R1K1 b - - 1 12,24,IbPB3WTn,d5b3,-54,23,c8b7,0.3957,0.3064,0.1699,0.0933,d5b3,c8b7,c8b7,c8b7,25.0,0.3957,-0.3024,False
r4rk1/pb3ppp/1pn1pn2/7q/3P4/1QP2N2/P3BPPP/R1B1R1K1 b - - 5 14,28,IbPB3WTn,c6a5,-17,4,c6a5,0.2351,0.2255,0.2242,0.2253,f6g4,c6a5,c6a5,c6a5,0.0,0.2351,-0.0098,False
2r2rk1/pb3ppp/1p2pn2/n3N2q/3P4/2P5/P1Q1BPPP/R1B1R1K1 b - - 9 16,32,IbPB3WTn,h5h4,0,352,h5h4,0.4511,0.471,0.521,0.6182,h5h4,h5h4,h5h4,h5h4,0.0,0.6182,0.1671,False
2rr2k1/pb3ppp/1p2pn2/n3N3/3P3q/2PQ4/P2BBPPP/R3R1K1 b - - 13 18,36,IbPB3WTn,f6e4,49,16,h4e4,0.1732,0.1632,0.1611,0.1602,a5c6,a5c6,a5c6,a5c6,37.0,0.1732,-0.013,False
