fen,ply,game_id,engine_best,best_cp,engine_margin,played_move,p_engine_move_1100,p_engine_move_1400,p_engine_move_1700,p_engine_move_2000,human_top_1100,human_top_1400,human_top_1700,human_top_2000,human_cost_cp,p_max,p_slope,machine_unique
r3q1k1/2p5/1p1p2p1/3P1p1p/pP3NnP/P1Q3P1/4PP2/3R2K1 b - - 0 28,56,?,a8c8,-226,12,a8c8,0.2668,0.3456,0.3593,0.2733,a8c8,a8c8,a8c8,a8c8,0.0,0.3593,0.0065,False
2r1q1k1/8/1pPp2p1/5p1p/pP3NnP/P5P1/2Q1PP2/3R2K1 b - - 0 30,60,?,e8c6,-321,53,b6b5,0.0403,0.0309,0.0233,0.0212,c8c6,c8c6,c8c6,c8c6,68.0,0.0403,-0.0191,False
2r1q1k1/8/2PR2p1/1p2np1p/pP3N1P/P5P1/Q3PP2/6K1 b - - 2 32,64,?,g8h7,-559,1,g8g7,0.3231,0.3826,0.4068,0.4329,g8h7,g8h7,g8h7,g8h7,0.0,0.4329,0.1098,False
2r5/6k1/2PRN1p1/1p2np1p/pP5P/P5P1/4PP2/6K1 b - - 0 34,68,?,g7f7,-487,90,g7f7,0.4549,0.4671,0.544,0.6219,g7f7,g7f7,g7f7,g7f7,0.0,0.6219,0.167,False
r1bq1rk1/pp2ppbp/2np1np1/2pP4/2P5/2N2NP1/PP2PPBP/R1BQ1RK1 b - - 0 8,16,?,c6a5,-38,48,c6a5,0.183,0.2496,0.2879,0.3714,c6e5,c6e5,c6b8,c6b8,67.0,0.3714,0.1884,False
r1bq1rk1/pp2ppbp/3p2p1/n1pP4/2P1N3/1P3NP1/P3PPBP/R1BQ1RK1 b - - 0 10,20,?,g7a1,-45,183,g7a1,0.9816,0.9959,0.9991,0.9997,g7a1,g7a1,g7a1,g7a1,0.0,0.9997,0.0181,False
r1bq1rk1/pp2ppbp/3p2pB/n1pP4/2P1N3/1P3NP1/P2QPPBP/5RK1 b - - 3 12,24,?,f7f6,90,6,b7b6,0.0133,0.0103,0.009,0.0122,c8f5,c8f5,c8f5,b7b6,83.0,0.0133,-0.0011,False
r2q1rk1/p3ppbp/1p1p2pB/n1pP1b2/2P5/1PN2NP1/P2QPPBP/4R1K1 b - - 3 14,28,?,f7f6,98,19,f7f6,0.0344,0.0302,0.0261,0.0301,g7h6,a5b7,a5b7,a5b7,67.0,0.0344,-0.0043,False
r2q1rk1/p3p1bp/1p1p1ppB/n1pP4/2P1P1bP/1PN2NP1/P2Q1PB1/4R1K1 b - - 0 16,32,?,g7h6,89,4,d8d7,0.1868,0.0897,0.0402,0.0226,g4f3,g4f3,g4f3,g4f3,142.0,0.1868,-0.1642,False
r4rk1/3qp1bp/pp1p1ppB/n1pP4/2P1P1bP/1PN3P1/P2Q1PBK/4R1N1 b - - 1 18,36,?,g7h6,99,56,d7c8,0.2048,0.1104,0.0546,0.0326,g7h6,f8f7,f8f7,b6b5,137.0,0.2048,-0.1722,False
r1q2rk1/1n2p1Bp/pp1p1pp1/2pP4/2P1P1bP/1P4P1/P2QNPBK/4R1N1 b - - 0 20,40,?,g8g7,102,528,g8g7,0.9936,0.9972,0.9983,0.999,g8g7,g8g7,g8g7,g8g7,0.0,0.999,0.0054,False
r1q2r2/1n2p1kp/p2p1pp1/1ppP4/2P1PNbP/1P4PB/P2Q1P1K/4R1N1 b - - 1 22,44,?,g4h3,165,21,b7d8,0.3744,0.3976,0.3892,0.343,g4h3,g4h3,g4h3,g4h3,0.0,0.3976,-0.0314,False
r2n1r2/4p1kp/p2p1pp1/1ppP4/2P1PNqP/1P3PP1/P2Q3K/4R1N1 b - - 0 24,48,?,g4d7,163,24,g4d7,0.8204,0.8449,0.8437,0.8439,g4d7,g4d7,g4d7,g4d7,0.0,0.8449,0.0235,False
r2n1r2/3qp1kp/p2p1pp1/2pP4/2P1PN1P/5PPN/P2Q3K/4R3 b - - 0 26,52,?,d7a4,210,4,a8b8,0.2461,0.2329,0.2359,0.2323,d7a4,d8f7,d8f7,a8b8,-2.0,0.2461,-0.0138,False
3n1r2/3qp1kp/p2p1ppP/2pP4/1rP1PN2/5PPN/P2Q3K/4R3 b - - 0 28,56,?,g7g8,268,0,g7h8,0.2419,0.3552,0.4762,0.5805,g7h6,g7h6,g7g8,g7g8,0.0,0.5805,0.3386,False
3n1r1k/4p2p/p2p1ppP/2pP2N1/qrP1PN2/2Q2PP1/P6K/4R3 b - - 4 30,60,?,b4c4,464,114,a4a2,0.4159,0.4319,0.455,0.4314,a4a2,a4a2,a4a2,a4a2,102.0,0.455,0.0155,False
3n1r1k/4p2p/p2p1ppP/2pP2N1/1rq1PN2/5PPK/8/Q3R3 b - - 1 32,64,?,b4a4,408,64,b4a4,0.3434,0.3417,0.3181,0.2698,b4a4,b4a4,b4a4,c4d4,65.0,0.3434,-0.0736,False
r2qkbnr/pp3ppp/2n1b3/3p4/3PpB2/2N1P3/PP3PPP/R2QKBNR b KQkq - 0 8,16,?,a7a6,45,2,d8b6,0.0805,0.1494,0.2052,0.1805,f8b4,f8b4,a7a6,f8d6,31.0,0.2052,0.1,False
r3k1nr/pp3ppp/1qn1b3/3p4/1b1PpB2/1QN1P3/PP2NPPP/R3KB1R b KQkq - 4 10,20,?,a8c8,59,1,g8e7,0.0096,0.0116,0.0208,0.0482,g8f6,g8f6,g8f6,g8f6,27.0,0.0482,0.0386,False
r4rk1/pp2nppp/1qn1b3/3p4/1b1PpBP1/1QN1P2P/PP2NP2/R3KB1R b KQ - 0 12,24,?,c6a5,184,1,e7g6,0.4834,0.4947,0.4822,0.4398,c6a5,c6a5,c6a5,c6a5,0.0,0.4947,-0.0436,False
r4rk1/pp4pp/1qn1b1n1/3p1pP1/1b1Pp3/1QN1P1BP/PP2NP2/R3KB1R b KQ - 0 14,28,?,f5f4,272,46,c6a5,0.1467,0.1378,0.1357,0.1626,c6a5,c6a5,c6a5,c6a5,79.0,0.1626,0.0159,False
r4rk1/pp4pp/1q2b1n1/n2p1pP1/3Pp3/2P1P1BP/P1Q1NP2/R3KB1R b KQ - 0 16,32,?,f5f4,35,20,a8c8,0.0314,0.022,0.0179,0.0194,a5c4,a5c4,a5c4,a5c4,42.0,0.0314,-0.012,False
2r2rk1/pp4pp/1q2b3/n2p1pP1/3PpB2/2P1P2P/P1Q2P2/R3KB1R b KQ - 0 18,36,?,e6d7,18,15,c8c6,0.011,0.0109,0.0119,0.0136,a5c4,a5c4,a5c4,a5c4,54.0,0.0136,0.0026,False
3q1rk1/pp4pp/2r1b3/n2p1pP1/3PpB2/2P1P2P/P1Q1BP2/1R2K2R b K - 4 20,40,?,e6f7,-33,3,d8c8,0.007,0.0081,0.0072,0.0058,a5c4,a5c4,d8c8,d8c8,-1.0,0.0081,-0.0012,False
2q2rk1/p5pp/1pr1b3/n2p1pP1/3PpB1P/2P1P3/P1QKBP2/1R5R b - - 0 22,44,?,a5c4,7,21,a5c4,0.6973,0.7461,0.7671,0.7039,a5c4,a5c4,a5c4,a5c4,0.0,0.7671,0.0066,False
2q2rk1/p5pp/1p2b3/3p1pP1/1RrPpB1P/2P1P3/P1QK1P2/7R b - - 1 24,48,?,e6f7,5,0,c8a6,0.0047,0.005,0.004,0.0036,c4b4,c4b4,c4b4,c4b4,5.0,0.005,-0.0011,False
5rk1/p5pp/1p2b3/3p1pP1/2qPpB1P/2P1P3/P1QK1P2/3R4 b - - 1 26,52,?,c4a6,38,4,f8c8,0.0389,0.0296,0.0188,0.0145,f8c8,f8c8,f8c8,f8c8,0.0,0.0389,-0.0244,False
2r3k1/p4bpp/1p6/3p1pP1/2qPpB1P/1QP1P3/P2K1P2/2R5 b - - 5 28,56,?,c4d3,222,168,c4d3,0.5235,0.5559,0.541,0.4713,c4d3,c4d3,c4d3,c4d3,0.0,0.5559,-0.0522,False
2r3k1/p5pp/1p6/3p1pPb/3PpB1P/2PqP3/PQ3P2/2R1K3 b - - 9 30,60,?,h5f3,258,5,b6b5,0.4113,0.4842,0.537,0.5455,h5f3,h5f3,h5f3,h5f3,0.0,0.5455,0.1342,False
2r3k1/p5pp/8/1p1p1pPb/2qPpB1P/P1P1P3/3Q1P2/2R1K3 b - - 0 32,64,?,h5f3,285,11,c4b3,0.1409,0.1692,0.2116,0.228,a7a5,a7a5,a7a5,a7a5,49.0,0.228,0.0871,False
2r3k1/6pp/3B4/pp1p1pPb/3Pp2P/PqP1P3/3Q1P2/2R2K2 b - - 1 34,68,?,c8c6,243,38,h5f3,0.0467,0.0597,0.0746,0.0934,b3c4,b3c4,h5f3,h5f3,24.0,0.0934,0.0467,False
r1bqk2r/ppppbppp/3n4/4R3/8/8/PPPP1PPP/RNBQ1BK1 b kq - 0 8,16,?,e8g8,-31,19,e8g8,0.6963,0.8671,0.9342,0.9681,e8g8,e8g8,e8g8,e8g8,0.0,0.9681,0.2718,False
r1bq1rk1/pppp1ppp/3n1b2/8/3P4/8/PPP2PPP/RNBQRBK1 b - - 2 10,20,?,d6f5,-36,8,d6f5,0.3972,0.4484,0.524,0.5075,d6f5,d6f5,d6f5,d6f5,0.0,0.524,0.1103,False
r1bq1rk1/ppp2ppp/5b2/3p1n2/3P4/2P5/PP1N1PPP/R1BQRBK1 b - - 1 12,24,?,f5d6,-33,1,f5d6,0.0596,0.0719,0.1054,0.2462,f5h4,f5h4,c7c6,c7c6,-5.0,0.2462,0.1866,False
r2q1rk1/ppp2ppp/3n1b2/3p1b2/3P1B2/2P2N2/PP3PPP/R2QRBK1 b - - 5 14,28,?,a7a5,-26,0,a7a5,0.0088,0.0062,0.003,0.004,d6e4,d6e4,d6e4,d6e4,26.0,0.0088,-0.0048,False
r2q1rk1/1p3ppp/2pn1b2/p2p1b2/P2P1B2/1QP2N2/1P3PPP/R3RBK1 b - - 1 16,32,?,f5e4,-28,1,f5e4,0.0423,0.0587,0.0793,0.0895,d6e4,d6e4,d6e4,d6e4,67.0,0.0895,0.0472,False
r2q1rk1/1p3ppp/2pn1bb1/p2p4/P2P1B2/1QP2N2/1P3PPP/R3RBK1 b - - 5 18,36,?,g6e4,-25,17,g6e4,0.0818,0.086,0.0922,0.1014,d6e4,d6e4,d6e4,d6e4,163.0,0.1014,0.0196,False
r2q1rk1/1p3ppp/2pn1bb1/p2p4/P2P1B2/1QP4P/1P1N1PP1/R3RBK1 b - - 0 20,40,?,f6g5,-19,8,f6g5,0.0969,0.1313,0.139,0.0807,d6f5,d6e4,f6g5,d8d7,28.0,0.139,-0.0162,False
r4rk1/1p3ppp/2pn2b1/p2p2q1/P2P4/1QP2N1P/1P3PP1/R3RBK1 b - - 1 22,44,?,g5d8,-16,1,g5f6,0.1612,0.2025,0.2266,0.2253,g5f4,g5f6,g5f6,g5f6,1.0,0.2266,0.0641,False
r4rk1/1p3ppp/2pn1q2/p2pNb2/P2P4/1QP1R2P/1P3PP1/R4BK1 b - - 5 24,48,?,a8e8,-11,13,a8e8,0.0914,0.0511,0.0425,0.0634,d6e4,d6e4,f6g5,f8e8,18.0,0.0914,-0.028,False
3qrrk1/1p3ppp/2pn4/p2pNb2/P1PP4/1Q2R2P/1P3PP1/4RBK1 b - - 0 26,52,?,d5c4,-12,16,d5c4,0.3548,0.3478,0.3638,0.4063,d5c4,d5c4,d5c4,d5c4,0.0,0.4063,0.0515,False
3qrrk1/1p3ppp/2p5/p3Nb2/P1QP4/4R2P/1P3PP1/4R1K1 b - - 0 28,56,?,f5e6,-24,21,f5e6,0.6174,0.7518,0.8237,0.8017,f5e6,f5e6,f5e6,f5e6,0.0,0.8237,0.1843,False
3qrrk1/1p3pp1/2p1b2p/p3N3/P2P4/1PQ1R2P/5PP1/4R1K1 b - - 0 30,60,?,e6d5,-13,12,e6d5,0.1856,0.2934,0.3757,0.3402,f7f6,e6d5,e6d5,e6d5,0.0,0.3757,0.1546,False
4rrk1/1p3pp1/2p4p/p2bN1q1/PP1P4/2Q3RP/5PP1/4R1K1 b - - 2 32,64,?,a5b4,-11,42,a5b4,0.0115,0.0121,0.0131,0.0137,g5f6,g5f6,g5d8,g5d8,50.0,0.0137,0.0022,False
4rrk1/1p2qpp1/1Qp4p/3bN3/P2P4/6RP/5PP1/4R1K1 b - - 2 34,68,?,e8a8,-2,14,e8a8,0.0985,0.1123,0.1228,0.1342,f7f6,f7f6,f7f6,f7f6,18.0,0.1342,0.0357,False
rnbq1rk1/pp3ppp/2pb1p2/8/3P4/2PB4/PPQ2PPP/R1B1K1NR b KQ - 4 8,16,?,h7h6,-42,5,f8e8,0.0595,0.0696,0.1594,0.2138,f8e8,f8e8,f8e8,f8e8,-4.0,0.2138,0.1543,False
rnbqr1k1/pp3ppp/2p2p2/8/3P1b2/2PBB3/PPQ2PPP/2KR2NR b - - 8 10,20,?,f4e3,-4,87,f4e3,0.7696,0.8017,0.8046,0.7474,f4e3,f4e3,f4e3,f4e3,0.0,0.8046,-0.0222,False
rnbq2k1/pp3ppB/2p2p2/8/3P4/2P1r3/PPQ3PP/2KR2NR b - - 0 12,24,?,g8h8,-93,56,g8f8,0.4046,0.5613,0.7104,0.8249,g8f8,g8h8,g8h8,g8h8,0.0,0.8249,0.4203,False
rnb2k2/pp2qppB/2p2p2/8/3P4/2P1rN2/PPQ3PP/2KRR3 b - - 4 14,28,?,e3e1,-133,1,c8g4,0.7048,0.6601,0.5637,0.5047,e3e1,e3e1,e3e1,e3e1,0.0,0.7048,-0.2001,False
rn3k2/pp2qppB/2p2p2/8/3P2b1/2P2N2/PP1Q2PP/2K1R3 b - - 0 16,32,?,e7d6,-14,101,e7d6,0.2878,0.2805,0.2685,0.2544,e7d7,e7d7,e7d7,e7d7,132.0,0.2878,-0.0334,False
rn3k2/pp3pp1/2pq1p2/8/3P4/2PB1P2/PP1Q3P/2K1R3 b - - 0 18,36,?,b8a6,-37,21,b8d7,0.0924,0.0548,0.0276,0.0173,b8d7,b8d7,b8d7,b8d7,22.0,0.0924,-0.0751,False
r4k2/pp1n1pp1/2p2p2/8/3P1q2/2PB1P2/PPK3QP/4R3 b - - 4 20,40,?,a8e8,-50,78,g7g6,0.4858,0.5144,0.6141,0.7215,a8e8,a8e8,a8e8,a8e8,0.0,0.7215,0.2357,False
rnbq1rk1/ppp1bppp/5n2/3p4/3P4/3B1N2/PPP1QPPP/RNB1R1K1 b - - 9 8,16,?,e7d6,-23,1,f8e8,0.0684,0.0729,0.1002,0.1703,f8e8,f8e8,f8e8,f8e8,11.0,0.1703,0.1019,False
rn1qr1k1/ppp1bppp/4bn2/3p2B1/3P4/2PB1N2/PP2QPPP/RN2R1K1 b - - 0 10,20,?,b8d7,-33,2,b8d7,0.1166,0.2411,0.4013,0.5724,h7h6,b8d7,b8d7,b8d7,0.0,0.5724,0.4558,False
r2qr1k1/pppnbpp1/4bn1p/3p4/3P3B/2PB1N2/PP1NQPPP/R3R1K1 b - - 1 12,24,?,c7c5,-35,2,c7c6,0.2144,0.2354,0.1942,0.1477,c7c5,c7c5,c7c6,c7c6,-1.0,0.2354,-0.0667,False
r3r1k1/pp1nbpp1/1qp1bn1p/3pN3/3P1P1B/2PB4/PP1NQ1PP/R3R1K1 b - - 0 14,28,?,c6c5,-40,18,c6c5,0.0737,0.0695,0.0689,0.08,b6b2,b6b2,b6b2,b6b2,-6.0,0.08,0.0063,False
r3r1k1/pp1nbpp1/1q2Pn1p/3pN3/3p3B/2PB4/PP1NQ1PP/R3R1K1 b - - 0 16,32,?,d7e5,67,309,d7e5,0.1831,0.1936,0.19,0.1592,f7e6,f7e6,d4c3,d4c3,311.0,0.1936,-0.0239,False
r3r1k1/pp2bpp1/1q2Pn1p/3pQ3/7B/2pB4/PP1N2PP/R3R2K b - - 1 18,36,?,c3d2,54,270,c3d2,0.7792,0.8776,0.9277,0.9447,c3d2,c3d2,c3d2,c3d2,0.0,0.9447,0.1655,False
r3r3/pp2bkp1/1q3n1p/3pQ3/7B/3B4/PP1p2PP/R4R1K b - - 1 20,40,?,a8d8,65,126,a8d8,0.064,0.0784,0.0963,0.1149,f7g8,f7g8,f7g8,f7g8,122.0,0.1149,0.0509,False
3rr3/pp2bkp1/5n1p/3p3Q/1q5B/3B4/PP1p2PP/R4R1K b - - 5 22,44,?,f7e6,53,53,f7e6,0.1061,0.0669,0.0428,0.0316,f7g8,f7g8,f7g8,f7g8,53.0,0.1061,-0.0745,False
3rr3/pp2b1p1/3k1n1p/3p1Q2/1q6/3B2B1/PP1p2PP/R4R1K b - - 9 24,48,?,d6c6,67,786,d6c6,0.6336,0.733,0.8077,0.844,d6c6,d6c6,d6c6,d6c6,0.0,0.844,0.2104,False
3rr3/pp2b1p1/2k2n1p/3p1Q2/3q4/P2B4/1P1p1BPP/R4R1K b - - 2 26,52,?,d4g4,58,56,d4g4,0.1062,0.1582,0.249,0.3253,d4b2,d4b2,d4b2,d4b2,177.0,0.3253,0.2191,False
3rr3/p3b1p1/1pk2n1p/3p4/6q1/P1QB4/1P1p1BPP/R4R1K b - - 1 28,56,?,c6b7,81,245,c6b7,0.5777,0.6948,0.7696,0.8018,c6b7,c6b7,c6b7,c6b7,0.0,0.8018,0.2241,False
3rr3/pk2b1p1/1pQ4p/1B1p4/4n1q1/P7/1P1p1BPP/R4R1K b - - 5 30,60,?,b7b8,188,0,b7b8,1.0,1.0,1.0,1.0,b7b8,b7b8,b7b8,b7b8,0.0,1.0,0.0,False
1kqBr3/p3b1p1/2Q4p/1B1p4/4n3/P7/1P1p2PP/R4R1K b - - 0 32,64,?,c8c6,142,28,c8c6,0.422,0.4927,0.5415,0.5688,c8c6,c8c6,c8c6,c8c6,0.0,0.5688,0.1468,False
1k1r4/p3b1p1/7p/3p4/B3n3/P7/1P1p2PP/R4R1K b - - 1 34,68,?,b8c7,153,6,e7f6,0.0097,0.0068,0.0042,0.0038,e7c5,e7c5,e7c5,e7c5,111.0,0.0097,-0.0059,True
r1b1k1nr/pp2ppbp/1qn3p1/1B1pP3/3P4/2N2N2/PP3PPP/R1BQK2R b KQkq - 4 8,16,?,e7e6,-121,49,e7e6,0.1533,0.1896,0.2185,0.2394,a7a6,c8g4,c8g4,c8g4,91.0,0.2394,0.0861,False
r1b1k2r/pp2npbp/1qn1p1p1/1B1pP1B1/3P4/2N2N2/PP3PPP/R2Q1RK1 b kq - 3 10,20,?,c8d7,-134,32,c8d7,0.0998,0.0958,0.1059,0.1867,e8g8,e8g8,e8g8,e8g8,58.0,0.1867,0.0869,False
r3k2r/pp1Bnpbp/1q2p1p1/3pP3/3P4/2N2N2/PP3PPP/R2Q1RK1 b kq - 0 12,24,?,e8d7,-184,340,e8d7,0.9986,0.9993,0.9995,0.9997,e8d7,e8d7,e8d7,e8d7,0.0,0.9997,0.0011,False
r6r/pp1k1pbp/1qn1p1p1/3pP3/3P4/Q1N2N2/PP3PPP/R4RK1 b - - 3 14,28,?,b6b4,62,37,g7f8,0.0405,0.0488,0.0658,0.0831,g7f8,g7f8,g7f8,g7f8,52.0,0.0831,0.0426,False
r6r/pp1kbp1p/1qn1p1p1/3pP3/Q2P4/2N2N2/PP3PPP/1R3RK1 b - - 7 16,32,?,g6g5,35,14,h8c8,0.0266,0.0208,0.02,0.0231,h8c8,a7a6,a7a6,a7a6,84.0,0.0266,-0.0035,False
r1r5/pp1kbp1p/2n1p1p1/3pP3/1q1P4/2N2N2/PPQ2PPP/1R1R2K1 b - - 11 18,36,?,h7h5,-29,3,c6a5,0.0123,0.0087,0.0067,0.0098,d7e8,d7e8,d7e8,c6a5,22.0,0.0123,-0.0025,False
r1r2b2/pp1k1p1p/4p1p1/n2pP3/1q1P1Q2/2N2N2/PP3PPP/1R1R2K1 b - - 15 20,40,?,b4e7,-176,40,b4e7,0.1452,0.2049,0.2505,0.2753,d7e8,d7e8,d7e8,d7e8,98.0,0.2753,0.1301,False
r1r5/pp1kqp1p/4p1pb/n2pP1N1/3P1Q1P/2N5/PP3PP1/1R1R2K1 b - - 0 22,44,?,c8c6,-108,21,a5c4,0.0112,0.0092,0.007,0.0055,a5c4,c8f8,c8f8,c8f8,48.0,0.0112,-0.0057,False
r1r5/1p1kqp1p/p3p1pb/3NP1N1/2nP1Q1P/8/PP3PP1/1R2R1K1 b - - 0 24,48,?,e6d5,237,524,h6g5,0.6833,0.7182,0.761,0.7921,e6d5,e6d5,e6d5,e6d5,0.0,0.7921,0.1088,False
r1r5/1p1kqp1p/p5p1/3QP1b1/2nP3P/8/PP3PP1/1R2R1K1 b - - 0 26,52,?,d7e8,225,99,d7e8,0.8807,0.905,0.9186,0.9112,d7e8,d7e8,d7e8,d7e8,0.0,0.9186,0.0305,False
r1r1k3/1p2q2p/p3P1p1/3Q1pP1/2nP4/8/PP3PP1/1R2R1K1 b - - 0 28,56,?,e8f8,80,11,c4d6,0.0123,0.0188,0.0229,0.0246,c4d2,c4d2,c4d6,c4d6,80.0,0.0246,0.0123,False
r3k3/1pr1q2p/p2nP1p1/4QpP1/3P4/8/PP3PP1/2R1R1K1 b - - 4 30,60,?,a8c8,38,38,a8c8,0.3449,0.4474,0.5641,0.6568,c7c1,a8c8,a8c8,a8c8,0.0,0.6568,0.3119,False
2r1k3/2r1q2p/pp1nP1p1/3RQpP1/3P4/8/PP3PP1/4R1K1 b - - 1 32,64,?,d6c4,0,100,d6e4,0.1519,0.1145,0.0934,0.0843,d6e4,d6e4,d6e4,d6e4,95.0,0.1519,-0.0676,False
2r1k3/2r3qp/pp2P1p1/3RQpP1/3PRP2/8/PP4P1/6K1 b - - 0 34,68,?,f5e4,207,497,f5e4,0.2111,0.23,0.2645,0.292,g7e5,g7e5,g7e5,g7e5,514.0,0.292,0.0809,False
r1bq1rk1/pp2bppp/2np1B2/2p1p3/P1B1P3/2NP1N2/1PP2PPP/R2QK2R b KQ - 0 8,16,?,e7f6,-29,170,e7f6,0.9944,0.9966,0.994,0.9816,e7f6,e7f6,e7f6,e7f6,0.0,0.9966,-0.0128,False
r1bq1rk1/pp3ppp/2np4/2pNp1b1/P1B1P3/2PP1N2/1P3PPP/R2QK2R b KQ - 0 10,20,?,g5h6,-16,17,g5h6,0.1664,0.2724,0.4151,0.6125,c8g4,g5h6,g5h6,g5h6,0.0,0.6125,0.4461,False
r1bq1rk1/pp2nppp/3p3b/2pNp3/P1B1P1P1/2PP1N1P/1P3P2/R2QK2R b KQ - 0 12,24,?,e7d5,45,3,e7d5,0.5224,0.5896,0.5855,0.5092,e7d5,e7d5,e7d5,e7d5,0.0,0.5896,-0.0132,False
r1bq1rk1/pp3ppp/3p4/2pBp3/P3PbP1/1QPP1N1P/1P3P2/R3K2R b KQ - 2 14,28,?,c8d7,53,3,a8b8,0.0202,0.006,0.0016,0.0007,a8b8,a8b8,a8b8,a8b8,-4.0,0.0202,-0.0195,False
1rbq1rk1/1p3ppp/p2p4/P1pBp3/4PbP1/1QPP1N1P/1P2KP2/R6R b - - 0 16,32,?,b7b6,74,1,b7b5,0.218,0.2025,0.1642,0.0891,b7b6,b7b6,b7b5,b7b5,3.0,0.218,-0.1289,False
2bq1rk1/5ppp/pr1p4/2pBp3/4PbP1/2PP1N1P/QP2KP2/R6R b - - 1 18,36,?,c8d7,81,7,c8d7,0.0951,0.1126,0.125,0.133,c8b7,c8b7,d8c7,d8c7,28.0,0.133,0.0379,False
1q3rk1/3b1ppp/pr1p4/2pBp3/4PbP1/1PPP1N1P/Q3KP2/6RR b - - 0 20,40,?,d7e6,157,68,d7e6,0.2444,0.293,0.3373,0.3417,d7e6,d7e6,d7e6,d7e6,0.0,0.3417,0.0973,False
1q3rk1/6pp/pr1pp3/2p1p3/4PbP1/1PPP1N1P/Q3KP2/1R5R b - - 1 22,44,?,b8b7,205,63,f8f7,0.1311,0.1886,0.2302,0.2423,d6d5,d6d5,d6d5,d6d5,54.0,0.2423,0.1112,False
1q4k1/5rpp/pr1pQ3/4p3/1p2PbP1/2PP1N1P/4KP2/1R5R b - - 0 24,48,?,d6d5,132,5,b4c3,0.035,0.029,0.0294,0.0387,b4c3,b4c3,b4c3,b4c3,79.0,0.0387,0.0037,False
2Q3k1/5rpp/pq1p4/4p3/4PbP1/2pP1N1P/4KP2/7R b - - 1 26,52,?,f7f8,56,627,f7f8,0.9987,0.9995,0.9997,0.9996,f7f8,f7f8,f7f8,f7f8,0.0,0.9997,0.0009,False
1r4k1/6pp/pq1p4/4p3/4PbP1/2QP1N1P/4KP2/R7 b - - 2 28,56,?,h7h6,-21,3,b6b2,0.1017,0.1356,0.151,0.1912,b6b2,b6b2,b6b2,b6b2,6.0,0.1912,0.0895,False
6k1/6pp/p2p4/4p3/4PbP1/3P1N1P/1r3P2/R4K2 b - - 1 30,60,?,b2b3,-26,4,b2b6,0.264,0.205,0.147,0.1253,b2b6,b2b6,b2b6,b2b6,0.0,0.264,-0.1387,False
6k1/6pp/pr1p4/8/3pPbP1/5N1P/5P2/3R1K2 b - - 1 32,64,?,f4e5,17,11,f4e5,0.2647,0.3823,0.4684,0.4787,b6b4,f4e5,f4e5,f4e5,0.0,0.4787,0.214,False
6k1/6pp/pr1p4/8/3RP1P1/7P/5P2/5K2 b - - 0 34,68,?,a6a5,-8,16,a6a5,0.4422,0.2653,0.1564,0.0898,a6a5,g8f7,g8f7,g8f7,6.0,0.4422,-0.3524,False
r1bq1rk1/pp1pppbp/n5p1/2P5/3Bn3/N1P2N1P/PP2PPP1/R2QKB1R b KQ - 6 8,16,?,e4c5,-26,10,a6c5,0.0848,0.0939,0.1084,0.1102,g7d4,g7d4,a6c5,a6c5,85.0,0.1102,0.0254,False
r1bq1r2/pp1pppkp/6p1/2n5/4n1P1/N1P2N1P/PP2PP2/R2QKB1R b KQ - 0 10,20,?,d7d5,122,9,d7d6,0.1676,0.175,0.1768,0.1983,d8b6,d8b6,d8b6,d8b6,62.0,0.1983,0.0307,False
r1bq1r2/pp3pkp/3p2p1/2n1p3/4n1P1/N1P1QN1P/PP2PP2/R3KB1R b KQ - 1 12,24,?,f7f5,132,34,f7f5,0.0886,0.1122,0.1826,0.3874,b7b6,d8b6,d8b6,f7f5,0.0,0.3874,0.2988,False
r2q1r2/pp4kp/3p2p1/2n1pb2/4n3/N1P1QN1P/PP2PPB1/R3K2R b KQ - 1 14,28,?,d8e7,152,17,e4f6,0.0089,0.0094,0.0126,0.0242,d8b6,d8b6,d8b6,d8b6,-5.0,0.0242,0.0153,False
r2q1r2/pp4kp/3p1np1/2n1p3/4b2N/N1P1Q2P/PP2PPB1/R3K1R1 b Q - 5 16,32,?,f6d5,279,154,e4g2,0.105,0.1029,0.1211,0.1727,e4g2,e4g2,e4g2,e4g2,203.0,0.1727,0.0677,False
r2q1r2/pp4kp/3p2p1/2nnp3/7N/N1P3QP/PP2PPR1/R3K3 b Q - 2 18,36,?,d5f4,439,65,c5e4,0.3348,0.4574,0.5318,0.5373,d5f4,d5f4,d5f4,d5f4,0.0,0.5373,0.2025,False
r4r2/pp4kp/3p2p1/3Qp3/4n2q/N1P4P/PP2PPR1/R3K3 b Q - 0 20,40,?,f8f2,418,113,f8f2,0.4174,0.43,0.4498,0.4473,f8f2,f8f2,f8f2,f8f2,0.0,0.4498,0.0299,False
r7/pp4kp/3p2p1/3Qp3/4nq2/N1P4P/PP2PrR1/1K1R4 b - - 3 22,44,?,f2g2,441,288,f2g2,0.9519,0.953,0.9427,0.9193,f2g2,f2g2,f2g2,f2g2,0.0,0.953,-0.0326,False
Q7/p6p/3p2pk/4p3/4nq2/N1P4P/PP2P1r1/1K1R4 b - - 0 24,48,?,g2e2,451,69,g2e2,0.475,0.4444,0.4254,0.472,g2e2,g2e2,g2e2,g2e2,0.0,0.475,-0.003,False
