fen,ply,game_id,engine_best,best_cp,engine_margin,played_move,p_engine_move_1100,p_engine_move_1400,p_engine_move_1700,p_engine_move_2000,human_top_1100,human_top_1400,human_top_1700,human_top_2000,human_cost_cp,p_max,p_slope,machine_unique
r1b1kb1r/ppqppppp/1nn5/4P3/2p5/2P2N2/PPBP1PPP/RNBQ1RK1 b kq - 3 8,16,2AFCmqd3,c6e5,-72,25,c6e5,0.8934,0.9126,0.9294,0.9113,c6e5,c6e5,c6e5,c6e5,0.0,0.9294,0.0179,False
r1b1kb1r/ppqppppp/1n6/8/2p5/2P2Q2/PPBP1PPP/RNB1R1K1 b kq - 0 10,20,2AFCmqd3,e7e6,-33,6,d7d5,0.512,0.6301,0.6701,0.5691,e7e6,e7e6,e7e6,e7e6,0.0,0.6701,0.0571,False
r1b1kb1r/ppq2ppp/1n2p3/3p4/2P5/2P2Q2/PPB2PPP/RNB1R1K1 b kq - 0 12,24,2AFCmqd3,b6c4,-44,19,b6c4,0.6603,0.7161,0.7162,0.6569,b6c4,b6c4,b6c4,b6c4,0.0,0.7162,-0.0034,False
r1b1k2r/ppq2ppp/3bp3/3Q4/B1n5/2P5/PP3PPP/RNB1R1K1 b kq - 2 14,28,2AFCmqd3,e8f8,-80,18,e8f8,0.0859,0.1307,0.206,0.442,c8d7,c8d7,c8d7,e8f8,0.0,0.442,0.3561,False
r1b4r/ppq1kppp/3bp3/6Q1/B1n5/2P5/PP3PPP/RNB1R1K1 b - - 6 16,32,2AFCmqd3,e7f8,-88,1909,e7f8,0.4894,0.7249,0.8879,0.9625,f7f6,e7f8,e7f8,e7f8,0.0,0.9625,0.4731,False
r1b4r/ppq1kppp/3bp3/1Q6/2n5/1BP5/PP3PPP/RNB1R1K1 b - - 10 18,36,2AFCmqd3,c4e5,-108,3,d6h2,0.2028,0.2235,0.2434,0.2536,d6h2,d6h2,c4b6,c4b6,106.0,0.2536,0.0508,False
r1b4r/ppq1kppp/4p3/n5Q1/8/1BP5/PP3PPb/RNB1R2K b - - 3 20,40,2AFCmqd3,e7f8,-298,196,e7f8,0.2985,0.4868,0.6555,0.7208,f7f6,e7f8,e7f8,e7f8,0.0,0.7208,0.4223,False
r1b2k1r/ppq2ppp/4p3/6Q1/5P2/1PP5/1P4Pb/RNB1R2K b - - 0 22,44,2AFCmqd3,f7f6,-312,42,h7h6,0.1829,0.1844,0.173,0.1673,h2f4,h2f4,h2f4,h2f4,48.0,0.1844,-0.0156,False
r1b2k1r/ppq2pp1/7p/4p3/5P1Q/1PP5/1P4PK/RNB1R3 b - - 0 24,48,2AFCmqd3,c8d7,-422,13,e5f4,0.0113,0.0118,0.0108,0.0101,e5f4,e5f4,e5f4,f7f6,42.0,0.0118,-0.0012,False
r1b2k1r/pp1q1pp1/7p/8/2P2B1Q/1P6/1P4PK/RN2R3 b - - 0 26,52,2AFCmqd3,d7d4,-473,27,b7b6,0.089,0.0624,0.0422,0.031,g7g5,g7g5,g7g5,g7g5,106.0,0.089,-0.058,False
r4k1r/pb1q1pp1/1p5p/8/2P2B1Q/1PN5/1P4PK/3RR3 b - - 3 28,56,2AFCmqd3,d7c8,-714,38,d7c6,0.0803,0.0781,0.0781,0.0809,d7c6,d7c6,d7c6,d7c6,1283.0,0.0809,0.0006,False
r2qk2r/1ppbbppp/p1np1n2/4p3/2B1P3/P1NP1N1P/1PPB1PP1/R2QK2R b KQkq - 1 8,16,maccGUuk,e8g8,-46,4,b7b5,0.3255,0.2625,0.245,0.2556,b7b5,b7b5,b7b5,b7b5,6.0,0.3255,-0.0699,False
1r1qk2r/2pbbppp/p1np1n2/1p2p3/4P3/P1NP1N1P/BPPB1PP1/R1Q1K2R b KQk - 3 10,20,maccGUuk,a6a5,-39,2,a6a5,0.1759,0.2379,0.2761,0.3607,e8g8,a6a5,a6a5,a6a5,0.0,0.3607,0.1848,False
1r1qk2r/2pbbppp/2np4/pp1Bp3/4P3/P2P1N1P/1PPB1PP1/R1Q1K2R b KQk - 0 12,24,maccGUuk,e8g8,-24,3,a5a4,0.2253,0.2222,0.2288,0.2691,b5b4,b5b4,b5b4,b5b4,42.0,0.2691,0.0438,False
1r1q1rk1/2pbbppp/2np4/1p1Bp1N1/p3PP2/P2P3P/1PPB2P1/R1Q1K2R b KQ - 0 14,28,maccGUuk,h7h6,112,3,e5f4,0.0875,0.0795,0.0778,0.092,e5f4,e7g5,e5f4,e5f4,11.0,0.092,0.0045,False
1r1q1rk1/2pbbppp/3p4/1p1B2N1/p2nPB2/P2P3P/1PPQ2P1/R3K2R b KQ - 2 16,32,maccGUuk,d4c2,147,31,c7c6,0.0037,0.0026,0.0024,0.0027,e7g5,c7c6,c7c6,c7c6,147.0,0.0037,-0.001,True
2rq1rk1/3bbppp/2pp4/1p4N1/p2nPB2/P2P3P/BPPQ2P1/R4RK1 b - - 3 18,36,maccGUuk,d4e6,-4,12,c6c5,0.2514,0.2819,0.3266,0.3264,e7g5,e7g5,d4e6,d4e6,0.0,0.3266,0.075,False
2rq2k1/3bbBpp/3p4/1pp5/p2nPB2/P2P3P/1PPQ2P1/R4RK1 b - - 0 20,40,maccGUuk,g8f7,77,444,g8f7,0.7665,0.5521,0.3004,0.2142,g8f7,g8f7,g8h8,g8h8,457.0,0.7665,-0.5523,False
2rq2k1/3bB1pp/8/1pp5/p2nP3/P2P3P/1PPQ2P1/R4RK1 b - - 0 22,44,maccGUuk,d8e7,76,508,d8e7,0.9966,0.9984,0.9992,0.9993,d8e7,d8e7,d8e7,d8e7,0.0,0.9993,0.0027,False
2r3k1/4q1pp/4b3/1pp5/p2nP3/P2P3P/1PPQ1RP1/5RK1 b - - 3 24,48,maccGUuk,h7h6,72,1,h7h6,0.0694,0.0903,0.1283,0.1834,c5c4,c5c4,c5c4,c5c4,84.0,0.1834,0.114,False
2r3k1/4q1p1/4b2p/1pp5/p3PQ2/PnPP3P/1P3RP1/5RK1 b - - 2 26,52,maccGUuk,b3a5,34,11,c5c4,0.0525,0.0645,0.067,0.0538,c5c4,c5c4,c5c4,c5c4,297.0,0.067,0.0013,False
2r3k1/4q1p1/4b2p/np1P4/p1p1PQ2/P1P4P/1P3RP1/5RK1 b - - 0 28,56,maccGUuk,e6d7,-480,1,e6d7,0.5918,0.6696,0.7412,0.7967,e6d7,e6d7,e6d7,e6d7,0.0,0.7967,0.2049,False
2r3k1/3b1Rp1/7p/np1P4/p1p1P3/P1P4P/1P4P1/5RK1 b - - 0 30,60,maccGUuk,c8d8,-485,23,c8d8,0.2634,0.2872,0.271,0.2529,d7e8,d7e8,d7e8,d7e8,55.0,0.2872,-0.0105,False
3rb1k1/R5p1/7p/np1P4/p1p1P3/P1P4P/1P4P1/5RK1 b - - 4 32,64,maccGUuk,a5b3,-232,275,a5b3,0.9619,0.974,0.9848,0.989,a5b3,a5b3,a5b3,a5b3,0.0,0.989,0.0271,False
3rb1k1/R5p1/7p/1pnP4/p1p1P3/P1P4P/1P4P1/4R1K1 b - - 8 34,68,maccGUuk,e8g6,-39,0,c5d3,0.1941,0.2229,0.2441,0.2672,c5d3,c5d3,c5d3,c5d3,43.0,0.2672,0.0731,False
r1bq1rk1/pp1pppbp/2n2np1/8/3NP3/2N1BP2/PPPQ2PP/R3KB1R b KQ - 2 8,16,zpBXZWAb,d7d5,15,80,d7d5,0.4685,0.5591,0.7086,0.9638,d7d5,d7d5,d7d5,d7d5,0.0,0.9638,0.4953,False
r1bq1rk1/p3ppbp/2p2np1/3P4/8/2N1BP2/PPPQ2PP/R3KB1R b KQ - 0 10,20,zpBXZWAb,f6d5,76,11,c6d5,0.2343,0.2952,0.3209,0.403,c6d5,c6d5,c6d5,c6d5,11.0,0.403,0.1687,False
r1bq1rk1/p4pbp/4pnp1/1B1p4/8/2N1BP2/PPPQ2PP/2KR3R b - - 1 12,24,zpBXZWAb,c8d7,124,57,d8a5,0.1708,0.1723,0.1769,0.1655,a8b8,a8b8,a7a6,a8b8,123.0,0.1769,-0.0053,False
r4Bk1/p2b1pbp/4pnp1/qB1p4/8/2N2P2/PPPQ2PP/2KR3R b - - 0 14,28,zpBXZWAb,a8f8,227,227,g7f8,0.1579,0.1397,0.1052,0.0712,g7f8,g7f8,g7f8,g7f8,227.0,0.1579,-0.0867,False
r4bk1/p4p1p/4pnp1/qN1p4/3Q4/5P2/PPP3PP/2KR3R b - - 0 16,32,zpBXZWAb,a5b5,438,17,a5b5,0.774,0.731,0.7238,0.7704,a5b5,a5b5,a5b5,a5b5,0.0,0.774,-0.0036,False
r5k1/p4pbp/4p1p1/1q1p4/5Q2/5P2/PPP3PP/2KR3R b - - 2 18,36,zpBXZWAb,g7b2,516,31,g7b2,0.0197,0.0153,0.0133,0.0126,b5b2,b5b2,b5b2,b5b2,25.0,0.0197,-0.0071,False
2r3k1/p4p1p/4p1p1/1q1p4/8/4QP2/PbPK2PP/3R3R b - - 3 20,40,zpBXZWAb,d5d4,671,228,b5b4,0.0576,0.0511,0.0525,0.066,b2c3,b2c3,b2c3,b5b4,316.0,0.066,0.0084,False
6k1/p4p1p/4p1p1/3p4/1q6/4QP2/PbrRK1PP/7R b - - 1 22,44,zpBXZWAb,b2c1,336,3,b2d4,0.0102,0.007,0.0056,0.0051,b4c4,b4c4,b4c4,b4c4,47.0,0.0102,-0.0051,False
6k1/p4p1p/4p1p1/3p4/1q1b4/5P2/P2QK1PP/7R b - - 0 24,48,zpBXZWAb,b4c4,264,21,b4c4,0.7205,0.7664,0.7761,0.7787,b4c4,b4c4,b4c4,b4c4,0.0,0.7787,0.0582,False
6k1/p4p1p/6p1/3pp3/2qb4/5P2/P1Q3PP/3K3R b - - 1 26,52,zpBXZWAb,d4c3,214,104,c4b4,0.0604,0.0591,0.0593,0.0511,c4c2,c4b4,c4b4,c4b4,125.0,0.0604,-0.0093,False
6k1/p4p1p/6p1/3pp3/1q6/2b1RP2/P1Q3PP/3K4 b - - 5 28,56,zpBXZWAb,c3a1,45,23,b4d4,0.0024,0.0018,0.0014,0.0012,b4d4,d5d4,c3d4,c3d4,21.0,0.0024,-0.0012,False
6k1/p4p1p/6p1/3pp3/q7/2b1RP2/P1Q3PP/3K4 b - - 9 30,60,zpBXZWAb,a4d4,0,286,a4d4,0.8509,0.8783,0.8921,0.8859,a4d4,a4d4,a4d4,a4d4,0.0,0.8921,0.035,False
6k1/p4p1p/6p1/3pp3/8/2bR1P2/P5PP/3K4 b - - 0 32,64,zpBXZWAb,d5d4,-70,210,d5d4,0.4432,0.5605,0.6746,0.7097,d5d4,d5d4,d5d4,d5d4,0.0,0.7097,0.2665,False
5k2/p4p1p/6p1/4p3/3p4/1KbR1P2/P5PP/8 b - - 3 34,68,zpBXZWAb,f8e7,-48,11,f8e7,0.5427,0.7216,0.7906,0.8463,f8e7,f8e7,f8e7,f8e7,0.0,0.8463,0.3036,False
r2qk2r/pbpnbppp/1p1p1n2/4p3/3PP3/2PB1N2/PP1N1PPP/R1BQR1K1 b kq - 2 8,16,WoWsQr4I,a7a5,-67,2,e8g8,0.0106,0.0129,0.0115,0.0091,e8g8,e8g8,e8g8,e8g8,-7.0,0.0129,-0.0015,False
r2qr1k1/pbpnbppp/1p1p1n2/4p3/3PP3/2PB1NN1/PP3PPP/R1BQR1K1 b - - 6 10,20,WoWsQr4I,e7f8,-60,3,e7f8,0.1734,0.2967,0.4906,0.6462,e5d4,e7f8,e7f8,e7f8,0.0,0.6462,0.4728,False
r2qrbk1/pbpn1ppp/1p1p1n2/5N2/3PP3/3B1N2/PP3PPP/R1BQR1K1 b - - 0 12,24,WoWsQr4I,f6e4,143,8,f6e4,0.411,0.5802,0.6734,0.7473,f6e4,f6e4,f6e4,f6e4,0.0,0.7473,0.3363,False
r2qrbk1/pbp2ppp/1p1p1n2/5NN1/3Pn3/3B4/PPQ2PPP/R1B1R1K1 b - - 3 14,28,WoWsQr4I,d6d5,138,27,d6d5,0.1606,0.1637,0.2066,0.2602,e4g5,e4g5,e4g5,e4g5,137.0,0.2602,0.0996,False
r2qrbk1/pbp2ppp/1p3n2/3p1NB1/3P4/3B1P2/PPQ3PP/R3R1K1 b - - 0 16,32,WoWsQr4I,e8e1,11,6,e8e6,0.4177,0.2945,0.1543,0.0798,e8e1,e8e1,h7h6,h7h6,265.0,0.4177,-0.3379,False
r2q1bk1/pb3ppp/1p2rn2/2ppRNB1/3P4/1P1B1P2/P1Q3PP/R5K1 b - - 0 18,36,WoWsQr4I,c5d4,78,9,c5d4,0.3029,0.2517,0.2249,0.2088,c5d4,e6e5,e6e5,e6e5,253.0,0.3029,-0.0941,False
r2q1bk1/pb4pp/1p2pn2/3p2B1/3N4/1P1B1P2/P1Q3PP/R5K1 b - - 0 20,40,WoWsQr4I,f8c5,142,79,f8c5,0.3502,0.3727,0.3685,0.3456,f8c5,f8c5,f8c5,f8c5,0.0,0.3727,-0.0046,False
r2B2k1/pb4pn/1p2p3/2bp4/3N4/1P3P2/P1Q3PP/R5K1 b - - 0 22,44,WoWsQr4I,c5d4,92,269,c5d4,0.8177,0.893,0.9334,0.9526,c5d4,c5d4,c5d4,c5d4,0.0,0.9526,0.1349,False
r5k1/pb4pn/1p2p3/3p4/7B/1P3P2/P1Q3PP/b4K2 b - - 1 24,48,WoWsQr4I,b7a6,313,66,b7a6,0.1902,0.1655,0.1288,0.1033,a8c8,a8c8,a8c8,a8c8,75.0,0.1902,-0.0869,False
r5k1/p5pn/bp2p1Q1/3pb3/7B/1P3P2/P4KPP/8 b - - 5 26,52,WoWsQr4I,h7f8,313,129,e5d4,0.0677,0.0684,0.0917,0.1574,e5d4,e5d4,e5d4,e5d4,140.0,0.1574,0.0897,False
r5k1/p5pn/bp2p1Q1/3pb3/5P1B/1P4K1/P5PP/8 b - - 0 28,56,WoWsQr4I,h7f8,309,26,e5f6,0.038,0.0324,0.0311,0.0377,e5f6,e5f6,e5f6,e5f6,-20.0,0.038,-0.0003,False
r5k1/p5p1/bp2pnQ1/3p4/5P1K/1P6/P5PP/8 b - - 1 30,60,WoWsQr4I,a8c8,395,89,d5d4,0.081,0.0813,0.0963,0.1251,a6e2,a6e2,a6e2,a6e2,117.0,0.1251,0.0441,False
r1b3k1/p5p1/1p2pnQ1/6P1/3p1P1K/1P6/P6P/8 b - - 0 32,64,WoWsQr4I,f6d5,-119,101,f6h7,0.2498,0.3212,0.3927,0.4329,f6h7,f6h7,f6h7,f6d5,0.0,0.4329,0.1831,False
1rb3k1/p5pn/1p2p3/6P1/3Q1P1K/1P6/P6P/8 b - - 0 34,68,WoWsQr4I,c8b7,-218,11,c8a6,0.3263,0.3814,0.3779,0.2894,c8b7,c8b7,c8b7,h7f8,46.0,0.3814,-0.0369,False
r2qk2r/ppp1npbp/2np2p1/4p3/4P1b1/1P1P1P2/PBPNN1PP/R2QKB1R b KQkq - 0 8,16,d9fwpg1V,g4e6,73,7,g4e6,0.7723,0.7395,0.6753,0.667,g4e6,g4e6,g4e6,g4e6,0.0,0.7723,-0.1053,False
r2qk2r/ppp1np1p/2npb1pb/4p3/4P3/1P1P1PN1/PBPNQ1PP/R3KB1R b KQkq - 4 10,20,d9fwpg1V,d6d5,221,20,h6f4,0.0284,0.0219,0.014,0.0121,e8g8,d8d7,d8d7,e8g8,85.0,0.0284,-0.0163,False
r2qk2r/ppp1np2/2npb1p1/4p2p/4Pb1P/PP1P1PN1/1BPNQ1P1/R3KB1R b KQkq - 0 12,24,d9fwpg1V,f4g3,581,237,f4g3,0.9258,0.9154,0.915,0.9396,f4g3,f4g3,f4g3,f4g3,0.0,0.9396,0.0138,False
r2qk2r/ppp1n3/2npb1p1/4pP1p/7P/PP1P1Pb1/1BPNQ1P1/R2K1B1R b kq - 0 14,28,d9fwpg1V,e7f5,593,26,e7f5,0.6566,0.6905,0.7357,0.7598,e7f5,e7f5,e7f5,e7f5,0.0,0.7598,0.1032,False
r1b1k1nr/pp2bppp/1qn1p3/2ppP3/3P4/P1P2N2/1P2BPPP/RNBQ1RK1 b kq - 2 8,16,uu7KJytT,c5c4,-65,36,c8d7,0.0314,0.0309,0.0351,0.0617,g8h6,g8h6,g8h6,c8d7,122.0,0.0617,0.0303,False
r3k1nr/pp1bbppp/1qn1p3/3pP3/1P1P4/P4N2/4BPPP/RNBQ1RK1 b kq - 0 10,20,uu7KJytT,a8c8,-154,27,g8h6,0.0371,0.0586,0.0933,0.109,g8h6,g8h6,a7a6,a7a6,15.0,0.109,0.0719,False
r3k2r/pp1bbp1p/1qn1p2p/3pP3/1P1P4/P1N2N2/4BPPP/R2Q1RK1 b kq - 1 12,24,uu7KJytT,e8g8,-218,10,e8c8,0.0276,0.0191,0.0271,0.049,e8c8,e8c8,e8c8,h8g8,35.0,0.049,0.0214,False
2kr3r/ppqbbp1p/2n1p2p/3pP3/NP1P4/P4N2/4BPPP/2RQ1RK1 b - - 5 14,28,uu7KJytT,a7a6,-300,142,d8g8,0.1052,0.1007,0.0673,0.0326,c8b8,c8b8,c8b8,c8b8,140.0,0.1052,-0.0726,False
2k4r/ppqbbp1p/2P1p1rp/3pP3/N2P4/P4N2/4BPPP/2RQ1RK1 b - - 0 16,32,uu7KJytT,d7c6,-470,114,b7c6,0.6476,0.7243,0.7344,0.7229,d7c6,d7c6,d7c6,d7c6,0.0,0.7344,0.0753,False
2k3r1/p1qbbp1p/2p1p1rp/2NpP3/3P4/P4NP1/4BP1P/2RQ1RK1 b - - 0 18,36,uu7KJytT,e7c5,-595,24,h6h5,0.2749,0.3047,0.33,0.3263,e7c5,h6h5,h6h5,h6h5,49.0,0.33,0.0514,False
2k3r1/p1qbbp1p/Q1p1p1r1/2NpP3/3P3p/P4NP1/4BP1P/2R2RK1 b - - 1 20,40,uu7KJytT,c8d8,-528,1462,c8d8,0.8515,0.877,0.8873,0.8798,c8d8,c8d8,c8d8,c8d8,0.0,0.8873,0.0283,False
2bk2r1/pNq1bp1p/Q1p1p1r1/3pP3/3P3p/P4NP1/4BP1P/1R3RK1 b - - 5 22,44,uu7KJytT,d8d7,-456,75,d8e8,0.3209,0.2628,0.2303,0.2174,d8e8,d8e8,d8e8,d8e8,78.0,0.3209,-0.1035,False
2b1k1r1/Q1q1bp1p/2pNp1r1/3pP3/3P4/P4Np1/4BP1P/1R3RK1 b - - 1 24,48,uu7KJytT,e7d6,-121,359,e7d6,0.68,0.7638,0.8097,0.8324,e7d6,e7d6,e7d6,e7d6,0.0,0.8324,0.1524,False
2b1k1r1/2b2p1p/2p1p1r1/3pP3/3P4/P4NP1/4B2P/1R3RK1 b - - 0 26,52,uu7KJytT,g6g4,-73,7,e8d7,0.1189,0.0857,0.0734,0.0722,h7h5,h7h5,h7h5,h7h5,39.0,0.1189,-0.0467,False
2b3r1/2bk1p2/2p1p1r1/3pP2p/P2P3N/6P1/4B2P/1R3RK1 b - - 1 28,56,uu7KJytT,g6g7,-90,213,g6g7,0.3695,0.4014,0.4284,0.5121,g6g5,g6g5,g6g5,g6g7,0.0,0.5121,0.1426,False
2b3r1/2b1kpr1/2p1p3/3pP2B/P2P3N/5RP1/7P/1R4K1 b - - 2 30,60,uu7KJytT,g7h7,198,50,g8h8,0.0933,0.0812,0.0627,0.0489,g8h8,g8h8,c8a6,c8a6,243.0,0.0933,-0.0444,False
rn1qk1nr/pp3ppp/2pbp3/3pN3/3P4/3QP1B1/PPP2PPP/RN2K2R b KQkq - 2 8,16,kMSJGF9A,g8f6,-25,1,g8e7,0.2496,0.2967,0.3852,0.4193,d6e5,d6e5,g8f6,g8f6,0.0,0.4193,0.1697,False
rn1qk2r/pp2n1pp/2pbpp2/3p4/3P4/3QPNB1/PPPN1PPP/R3K2R b KQkq - 1 10,20,kMSJGF9A,d6c7,-68,1,d6g3,0.0071,0.0096,0.0118,0.0123,e8g8,e8g8,e8g8,e8g8,-2.0,0.0123,0.0052,False
r2qk2r/pp1nn1pR/2p1pp2/3p4/3P4/3QPNP1/PPPN1PP1/R3K3 b Qkq - 0 12,24,kMSJGF9A,h8g8,-165,52,h8h7,0.0583,0.0521,0.06,0.0786,h8h7,h8h7,h8h7,h8h7,70.0,0.0786,0.0203,False
r3k3/pp1nn1p1/1qp1pp2/3p3Q/3P4/4PNP1/PPPN1PP1/R3K3 b Qq - 2 14,28,kMSJGF9A,e8f8,-335,62,g7g6,0.05,0.0508,0.0637,0.1082,g7g6,g7g6,g7g6,g7g6,98.0,0.1082,0.0582,False
r3kn2/pp2n3/1qp1pQp1/3p4/3P4/4PNP1/PPPN1PP1/R3K3 b Qq - 0 16,32,kMSJGF9A,b6c7,-428,34,b6b2,0.016,0.0234,0.0316,0.0372,b6b2,b6b2,b6b2,b6b2,85.0,0.0372,0.0212,False
r3kn2/pp2n3/2p1pQp1/3pN3/3P4/4P1P1/P1qN1PP1/1R2K3 b q - 1 18,36,kMSJGF9A,c2f5,-601,63,e8c8,0.177,0.2327,0.2809,0.2885,e8c8,e8c8,e8c8,e8c8,83.0,0.2885,0.1115,False
2kr4/pp1nQ3/2p1p1N1/3p4/3P4/4P1P1/P1qN1PP1/1R2K3 b - - 0 20,40,kMSJGF9A,c2g6,-290,223,c2g6,0.8666,0.8923,0.8887,0.8478,c2g6,c2g6,c2g6,c2g6,0.0,0.8923,-0.0188,False
2kr4/pp6/1np1p1q1/3p4/PQ1P4/4P1P1/3N1PP1/1R2K3 b - - 0 22,44,kMSJGF9A,d8d7,-134,13,g6h7,0.1425,0.2048,0.2484,0.2703,d8h8,d8h8,d8h8,d8h8,109.0,0.2703,0.1278,False
2kr4/pp5q/2p1p3/P2p4/1QNP4/4P1P1/5PP1/1R2K3 b - - 0 24,48,kMSJGF9A,d5c4,-180,289,d5c4,0.4959,0.6392,0.7714,0.8207,d5c4,d5c4,d5c4,d5c4,0.0,0.8207,0.3248,False
2kr4/pp6/2p1p3/P7/1QpP4/3qP1P1/5PP1/1R2K3 b - - 3 26,52,kMSJGF9A,b7b5,0,29,d8d7,0.0721,0.0319,0.0127,0.0079,d8d7,d8d7,d8d7,d8d7,14.0,0.0721,-0.0642,False
2k5/pp1r4/2p1p3/P7/2QPq3/4P1P1/5PP1/3RK3 b - - 0 28,56,kMSJGF9A,a7a6,-181,64,e6e5,0.0724,0.071,0.0508,0.0359,e4g2,e4g2,e4g2,e4g2,167.0,0.0724,-0.0365,False
8/ppkr4/2p5/P3p3/2QPq3/4P1P1/5PP1/3RK3 b - - 3 30,60,kMSJGF9A,d7h7,-158,5,e4g2,0.0165,0.0164,0.0207,0.0321,e4g2,e4g2,e4g2,e4g2,13.0,0.0321,0.0156,False
8/ppkr4/2p5/P3p3/3Pq3/4P1P1/4QP2/3RK3 b - - 3 32,64,kMSJGF9A,e4h1,36,36,e5d4,0.2272,0.1875,0.1407,0.1035,e5d4,e5d4,e5d4,e5d4,48.0,0.2272,-0.1237,False
8/ppkr4/2p5/P7/3p4/4QPP1/8/3RK3 b - - 0 34,68,kMSJGF9A,d4e3,0,691,d4e3,0.9799,0.9953,0.9985,0.9989,d4e3,d4e3,d4e3,d4e3,0.0,0.9989,0.019,False
rnbqk2r/ppp3p1/3p1n1p/2b1p3/4P3/2P2N1P/PPQ1BPP1/RNB1K2R b KQkq - 1 8,16,KfckU38N,a7a5,50,23,b8c6,0.0107,0.0112,0.0113,0.0195,b8c6,e8g8,e8g8,e8g8,25.0,0.0195,0.0088,False
r1bq1rk1/ppp3p1/2np1n1p/2b1p3/4P3/2P2N1P/PPQ1BPP1/R1B1KN1R b KQ - 5 10,20,KfckU38N,d8e8,35,2,d6d5,0.019,0.0253,0.0386,0.0595,c8e6,c8e6,c8e6,c8e6,4.0,0.0595,0.0405,False
r1bq1rk1/ppp3p1/2n2n1p/2b1p3/4N3/2P2N1P/PPQ1BPP1/R1B1K2R b KQ - 0 12,24,KfckU38N,f6e4,-17,3,f6e4,0.6111,0.7039,0.7848,0.8311,f6e4,f6e4,f6e4,f6e4,0.0,0.8311,0.22,False
r1b2rk1/ppp3p1/2n2q1p/2b1p3/2Q5/2P2N1P/PP2BPP1/R1B1K2R b KQ - 2 14,28,KfckU38N,c8e6,-390,2,g8h8,0.5914,0.5986,0.6561,0.7562,c8e6,c8e6,c8e6,c8e6,0.0,0.7562,0.1648,False
r1b2r1k/ppp3p1/2n2q1p/2Q5/4p3/2P4P/PP1NBPP1/R1B1K2R b KQ - 1 16,32,KfckU38N,b7b6,-311,6,c8f5,0.2913,0.2636,0.1969,0.1252,b7b6,b7b6,c8f5,c8f5,52.0,0.2913,-0.1661,False
r4r1k/ppp3p1/2n3qp/2Q2b2/4p3/2P4P/PP1NBPP1/R1B2R1K b - - 5 18,36,KfckU38N,a8e8,-344,33,a8d8,0.1617,0.2286,0.3429,0.4406,b7b6,a8e8,a8e8,a8e8,0.0,0.4406,0.2789,False
3r1r1k/ppp3p1/2n1q2p/5b2/4p3/2P1Q2P/PP1NBPP1/R1B1R2K b - - 9 20,40,KfckU38N,f8f6,-402,1,c6e5,0.0301,0.0467,0.0585,0.0541,c6e5,c6e5,c6e5,c6e5,12.0,0.0585,0.024,False
3r1r1k/ppp3p1/4q2p/4n3/4Q3/2P4P/PP2BPP1/R1B1R2K b - - 0 22,44,KfckU38N,d8e8,-549,8,e6d6,0.1537,0.1774,0.1707,0.1368,f8f2,f8f2,f8f2,f8f2,12.0,0.1774,-0.0169,False
4rr1k/ppp3p1/3q3p/4B3/4Q3/2P4P/PP2BPP1/R3R2K b - - 0 24,48,KfckU38N,e8e5,-471,99,e8e5,0.9575,0.975,0.9785,0.9718,e8e5,e8e5,e8e5,e8e5,0.0,0.9785,0.0143,False
7k/pQp3p1/3q3p/4r3/8/2P2B1P/PP3rP1/R3R2K b - - 1 26,52,KfckU38N,h6h5,-517,20,e5e1,0.0027,0.0019,0.0019,0.0026,e5e1,e5e1,e5e1,e5e1,49.0,0.0027,-0.0001,False
3q3k/pQp3p1/7p/8/8/2P2B1P/PP3rP1/4R1K1 b - - 2 28,56,KfckU38N,f2d2,-542,76,f2d2,0.1799,0.2128,0.2413,0.2359,d8d2,d8d2,d8d2,f2d2,0.0,0.2413,0.056,False
r3kb1r/pp1npppp/1qp2n2/3p2Bb/3P4/1P1BPP2/P1PNN1PP/R2QK2R b KQkq - 2 8,16,qnoHCHSk,e7e5,39,27,h5g6,0.1621,0.1659,0.1946,0.2947,e7e6,e7e6,e7e6,e7e6,30.0,0.2947,0.1326,False
r3kb1r/pp1nppp1/1qp2np1/3p2B1/3P4/1P2PP2/P1PNN1PP/R2Q1RK1 b kq - 1 10,20,qnoHCHSk,e7e5,45,5,e7e6,0.1861,0.2254,0.3194,0.4585,e8c8,e7e6,e7e6,e7e5,0.0,0.4585,0.2724,False
r3k2r/pp1n1pp1/1qpbpnp1/3p2B1/3P1P2/1PP1P3/P2NN1PP/R2Q1RK1 b kq - 0 12,24,qnoHCHSk,f6g4,160,91,b6c7,0.1484,0.1774,0.2244,0.3088,e8c8,e8c8,e8c8,f6g4,0.0,0.3088,0.1604,False
r3k2r/ppqn1pp1/2pbp1p1/3p2B1/3P1Pn1/1PP1PR1P/P2NN1P1/R2Q2K1 b kq - 0 14,28,qnoHCHSk,g4f6,34,29,f7f6,0.4601,0.4963,0.5289,0.5987,g4f6,g4f6,g4f6,g4f6,0.0,0.5987,0.1386,False
r3k2r/ppqn2p1/2pbp1p1/3p2p1/3P1PP1/1PP1PR2/P1QNN1P1/R5K1 b kq - 1 16,32,qnoHCHSk,e8c8,-21,61,h8h6,0.3428,0.3653,0.35,0.291,g5f4,e8c8,e8c8,e8c8,0.0,0.3653,-0.0518,False
