fen,ply,game_id,engine_best,best_cp,engine_margin,played_move,p_engine_move_1100,p_engine_move_1400,p_engine_move_1700,p_engine_move_2000,human_top_1100,human_top_1400,human_top_1700,human_top_2000,human_cost_cp,p_max,p_slope,machine_unique
4r1k1/ppp1rpp1/3p3p/3P4/3B2b1/2NB2P1/PPP2K2/7R b - - 5 26,52,?,c7c5,-62,35,a7a5,0.4404,0.4238,0.3907,0.3395,c7c5,c7c5,c7c5,c7c5,0.0,0.4404,-0.1009,False
4r1k1/1pp1r1p1/3p3p/pB1P1p2/3B2bR/2N3P1/PPP2K2/8 b - - 1 28,56,?,e8b8,-119,0,e8c8,0.0158,0.0215,0.0242,0.0212,e8f8,e8f8,e8f8,e7e1,213.0,0.0242,0.0054,True
2r3k1/1p2r1p1/2pp3p/p2P1p2/6bR/2N1B1P1/PPP2K2/5B2 b - - 1 30,60,?,c8e8,-134,1,c8e8,0.3471,0.4138,0.5111,0.6038,c8e8,c8e8,c8e8,c8e8,0.0,0.6038,0.2567,False
4r1k1/1p2r1p1/3p3p/p2p1p2/6b1/2N3P1/PPPB1K1R/5B2 b - - 1 32,64,?,e7e5,-116,76,e7e5,0.0716,0.0869,0.0933,0.1015,d5d4,d5d4,d5d4,d5d4,97.0,0.1015,0.0299,False
4r1k1/1p4p1/3N3p/3prp2/p5b1/6P1/PPPB1K1R/5B2 b - - 0 34,68,?,e8e7,-140,47,e8e7,0.5178,0.6145,0.6964,0.7061,e8e7,e8e7,e8e7,e8e7,0.0,0.7061,0.1883,False
r1bqkb1r/p4ppp/2p2n2/n3p1N1/8/3B4/PPPP1PPP/RNBQK2R b KQkq - 1 8,16,?,f6d5,-25,14,f6d5,0.1138,0.1614,0.193,0.2463,h7h6,h7h6,h7h6,h7h6,53.0,0.2463,0.1325,False
r1bqkb1r/p4ppp/2p5/n3p3/5n2/3B1N2/PPPP1PPP/RNBQ1RK1 b kq - 5 10,20,?,f8d6,-26,27,f4d3,0.0491,0.0694,0.0887,0.1082,f4d3,f4d3,f4d3,f4d3,19.0,0.1082,0.0591,False
r1bqk2r/p4ppp/2pb4/n3p3/3P4/5N2/PP1P1PPP/RNBQ1RK1 b kq - 0 12,24,?,e5d4,-25,88,e5e4,0.6801,0.6154,0.5441,0.4608,e5d4,e5d4,e5d4,e5e4,100.0,0.6801,-0.2193,False
r1bqk2r/p5pp/2pb4/n4p2/3Pp3/3P1N2/PP3PPP/RNBQR1K1 b kq - 0 14,28,?,e8g8,-183,110,e8g8,0.6926,0.8276,0.9066,0.9345,e8g8,e8g8,e8g8,e8g8,0.0,0.9345,0.2419,False
r1bq1rk1/p5pp/2pb4/n7/3PR3/5N2/PP3PPP/RNBQ2K1 b - - 0 16,32,?,c8f5,-178,4,c8f5,0.3521,0.3516,0.3925,0.4662,c8f5,c8f5,c8f5,c8f5,0.0,0.4662,0.1141,False
r2q1rk1/p5pp/2pb4/n7/3P2b1/5N2/PP1N1PPP/R1BQR1K1 b - - 4 18,36,?,d8d7,-192,7,d8c7,0.0077,0.0079,0.0078,0.0074,g4f3,d8c7,d8c7,d8f6,58.0,0.0079,-0.0003,False
r4rk1/p1q3pp/2pb4/n6b/3P4/P4N1P/1P1N1PP1/R1BQR1K1 b - - 0 20,40,?,c6c5,-134,26,a5b7,0.1625,0.1851,0.1826,0.1667,d6h2,d6h2,c6c5,c6c5,0.0,0.1851,0.0042,False
r4rk1/pnq3pp/3b4/2P4b/8/P4N1P/1PQN1PP1/R1B1R1K1 b - - 0 22,44,?,b7c5,-214,4,d6c5,0.6433,0.7094,0.7539,0.7978,b7c5,b7c5,b7c5,b7c5,0.0,0.7978,0.1545,False
r4rk1/pnq2bpp/8/2b5/7Q/P4N1P/1P1N1PP1/R1B1R1K1 b - - 3 24,48,?,b7d6,-193,77,b7d6,0.1728,0.2173,0.2471,0.2457,b7d6,b7d6,b7d6,b7d6,0.0,0.2471,0.0729,False
r4rk1/p1q2bpp/1b1n4/8/1P5Q/P4N1P/1B1N1PP1/R3R1K1 b - - 2 26,52,?,c7c2,-214,70,d6f5,0.1099,0.086,0.0696,0.0735,d6f5,d6f5,d6f5,d6f5,99.0,0.1099,-0.0364,False
r4rk1/p1q3pp/1b4b1/5n2/1P4Q1/P4N1P/1B1N1PP1/2R1R1K1 b - - 6 28,56,?,c7f7,-359,7,c7d8,0.151,0.1758,0.1993,0.2189,c7d6,c7d6,c7d6,c7d6,42.0,0.2189,0.0679,False
r2q1rk1/p5pp/1b4bn/8/1PN5/P4NQP/1B3PP1/2R1R1K1 b - - 10 30,60,?,h6f5,-382,57,b6c7,0.2784,0.3845,0.4763,0.5288,b6c7,b6c7,h6f5,h6f5,0.0,0.5288,0.2504,False
r4rk1/p1b3pp/6bn/3qN3/1P5Q/P4N1P/1B3PP1/2R1R1K1 b - - 14 32,64,?,c7b6,-410,8,c7b6,0.0671,0.088,0.1229,0.1617,c7e5,c7e5,c7e5,c7e5,-15.0,0.1617,0.0946,False
r4rk1/p5p1/1b4pn/3q4/1PQ5/P4N1P/1B3PP1/2R1R1K1 b - - 1 34,68,?,d5c4,-389,15,d5c4,0.7407,0.7782,0.7971,0.7996,d5c4,d5c4,d5c4,d5c4,0.0,0.7996,0.0589,False
r2qkb1r/1pp2ppp/p1n1pn2/5b1P/P1pP1B2/2N2N2/1P2PPP1/R2QKB1R b KQkq - 0 8,16,?,c6a5,188,4,h7h6,0.0036,0.0041,0.0046,0.0056,h7h6,h7h6,h7h6,h7h6,44.0,0.0056,0.002,False
r1bqkb1r/pp2pppp/5n2/3Pn1B1/2pQ4/2N5/PP3PPP/R3KBNR b KQkq - 2 8,16,?,h7h6,-20,25,h7h6,0.0312,0.0122,0.0042,0.0017,d8d6,d8d6,d8d6,e5g6,72.0,0.0312,-0.0295,False
r1bqkb1r/pp2ppp1/5nnp/3P4/2BQ1B2/2N5/PP3PPP/R3K1NR b KQkq - 0 10,20,?,g6f4,-16,6,g6f4,0.2961,0.3867,0.39,0.3201,e7e6,g6f4,g6f4,a7a6,20.0,0.39,0.024,False
r1bqkb1r/1p2ppp1/p4n1p/3P4/2B2Q2/2N2N2/PP3PPP/R3K2R b KQkq - 1 12,24,?,d8d6,-25,14,g7g5,0.0412,0.0862,0.1564,0.1795,b7b5,b7b5,b7b5,b7b5,21.0,0.1795,0.1383,False
r1bqk2r/1p2ppb1/p4n1p/3P2p1/2B5/2N1QN2/PP3PPP/R4RK1 b kq - 3 14,28,?,d8d6,-73,2,e8g8,0.0238,0.035,0.0397,0.037,e8g8,e8g8,e8g8,e8g8,-11.0,0.0397,0.0132,False
r1bqr1k1/1p2ppb1/p4n1p/3P2p1/2B5/2N1QN2/PP3PPP/3RR1K1 b - - 7 16,32,?,d8d6,-58,16,c8g4,0.0348,0.0556,0.0877,0.1121,b7b5,b7b5,b7b5,b7b5,22.0,0.1121,0.0773,False
r2qr1k1/1p2ppb1/p4n1p/3P2pb/2B3P1/2N1QN1P/PP3P2/3RR1K1 b - - 0 18,36,?,d8c8,-93,130,h5g6,0.0002,0.0002,0.0002,0.0002,h5g6,h5g6,h5g6,h5g6,121.0,0.0002,0.0,True
r2qr1k1/1p2ppbb/p4n1p/3PN1p1/2B3P1/2N2Q1P/PP3P2/3RR1K1 b - - 4 20,40,?,d8d6,-117,44,a8c8,0.117,0.1944,0.2796,0.3065,b7b5,b7b5,b7b5,d8d6,0.0,0.3065,0.1895,False
2r1r1k1/1p2ppbb/p2q1n1p/3PN1p1/6P1/1BN2Q1P/PP2RP2/3R2K1 b - - 8 22,44,?,e8f8,-89,2,b7b5,0.0543,0.0909,0.1354,0.1623,b7b5,b7b5,b7b5,b7b5,9.0,0.1623,0.108,False
2r1r3/4pkbb/p2qRn1p/1p1P2p1/6P1/1BN2Q1P/PP3P2/3R2K1 b - - 1 24,48,?,d6f4,64,97,d6f4,0.2446,0.4043,0.5572,0.6469,d6d7,d6f4,d6f4,d6f4,0.0,0.6469,0.4023,False
2r1r3/4pkbb/p2PRn1p/1p6/5pP1/1BN4P/PP3P2/3R2K1 b - - 0 26,52,?,e7d6,198,132,f7f8,0.3876,0.3797,0.387,0.4174,e7d6,e7d6,e7d6,e7d6,0.0,0.4174,0.0298,False
2r1rk2/3Rp1bb/p3R2p/1p6/5pP1/1BN4P/PP3P2/6K1 b - - 0 28,56,?,g7c3,-43,26,g7c3,0.2784,0.2681,0.2368,0.1929,h7g8,h7g8,h7g8,h7g8,29.0,0.2784,-0.0855,False
4rk2/3Rp2b/p6R/1p6/5pP1/1Br4P/P4P2/6K1 b - - 0 30,60,?,f8g7,-21,175,f8g7,0.1907,0.2759,0.3471,0.333,f8g7,f8g7,f8g7,f8g7,0.0,0.3471,0.1423,False
4rk2/3Rp2b/R7/1p6/5pP1/1Br4P/P4P2/6K1 b - - 0 32,64,?,c3h3,-96,80,c3h3,0.6035,0.7496,0.8093,0.7846,c3h3,c3h3,c3h3,c3h3,0.0,0.8093,0.1811,False
4rk2/3Rp3/R7/1p4P1/4bp2/1B3P1r/P7/6K1 b - - 0 34,68,?,h3f3,8,2,h3f3,0.398,0.4007,0.4064,0.3945,h3f3,h3f3,h3f3,h3f3,0.0,0.4064,-0.0035,False
rn1q1rk1/pp2ppbp/2p2np1/3p1b2/3P4/1P1BPN2/PBPNQPPP/R3K2R b KQ - 3 8,16,?,f5d3,-16,3,f5d3,0.3536,0.4335,0.4813,0.5248,f5d3,f5d3,f5d3,f5d3,0.0,0.5248,0.1712,False
rn1qr1k1/pp2ppbp/2p2np1/3p4/3PP3/1P1P1N2/PB1NQPPP/R3K2R b KQ - 0 10,20,?,a7a5,-20,1,d5e4,0.0046,0.0053,0.0049,0.0067,d5e4,d5e4,d5e4,d5e4,24.0,0.0067,0.0021,False
rn1qr1k1/pp1nppbp/2p3p1/4P3/3P4/1P3N2/PB1NQPPP/R3K2R b KQ - 0 12,24,?,d7f8,-78,36,e7e6,0.0196,0.0284,0.0444,0.0849,e7e6,e7e6,e7e6,e7e6,107.0,0.0849,0.0653,False
rn1qr1k1/pp3pbp/1npNp1p1/4P3/3P4/1P3N2/PB2QPPP/R3K2R b KQ - 3 14,28,?,e8e7,-193,61,e8e7,0.9354,0.956,0.9719,0.9808,e8e7,e8e7,e8e7,e8e7,0.0,0.9808,0.0454,False
rn1q2k1/pp1r1pbp/1npNp1p1/4P3/3P4/1P6/PB1NQPPP/R4RK1 b - - 7 16,32,?,d7d6,-79,48,b6c8,0.0156,0.0117,0.0107,0.0112,b6d5,b6c8,b6c8,b6c8,47.0,0.0156,-0.0044,False
rnq3k1/pp1r1pbp/2p1p1p1/4P3/3PN3/1P6/PB2QPPP/R4RK1 b - - 1 18,36,?,c8d8,-117,31,c8d8,0.2675,0.3067,0.3443,0.3951,c8d8,c8d8,c8d8,c8d8,0.0,0.3951,0.1276,False
r2q2k1/pp1r1pbp/n1p1p1p1/4P3/3PNP2/1P6/PB2Q1PP/3R1RK1 b - - 0 20,40,?,a6b4,-125,10,a6c7,0.6602,0.5843,0.4388,0.2736,a6b4,a6b4,a6b4,a6c7,39.0,0.6602,-0.3866,False
r2q2k1/pp1r1pbp/2p1p1p1/3nPP2/3PN1P1/1P6/PB2Q2P/3R1RK1 b - - 0 22,44,?,d8h4,-138,11,e6f5,0.0438,0.0583,0.0799,0.1142,e6f5,e6f5,e6f5,e6f5,45.0,0.1142,0.0704,False
r5k1/pp1r1pbp/2p3P1/3nP3/3PN2q/1P6/PB2Q2P/3R1RK1 b - - 0 24,48,?,f7g6,-40,32,h7g6,0.2951,0.2841,0.1913,0.0654,h7g6,h7g6,h7g6,h7g6,20.0,0.2951,-0.2297,False
4r1k1/pp1r1pb1/2p3p1/3nP3/3PN2q/1P3Q2/PB5P/3R1R1K b - - 3 26,52,?,f7f5,-23,24,b7b6,0.1085,0.077,0.0555,0.0493,g7h6,g7h6,e8e6,e8e6,277.0,0.1085,-0.0592,False
6k1/p2r1pb1/1pp1r1p1/3nP3/3PN2q/1P3Q2/PB4RP/5R1K b - - 3 28,56,?,a7a5,-222,5,d5e7,0.0588,0.0571,0.0554,0.0559,g7h6,g7h6,g7h6,g7h6,39.0,0.0588,-0.0029,False
6k1/p2r1pb1/1pp1N1p1/4Pn2/3P3q/1P3Q2/PB4RP/5R1K b - - 0 30,60,?,f7e6,-465,121,f7e6,0.86,0.9397,0.9687,0.9771,f7e6,f7e6,f7e6,f7e6,0.0,0.9771,0.1171,False
6k1/p3r1b1/1pQ1p1R1/4Pn2/3P3q/1P6/PB5P/5R1K b - - 0 32,64,?,h4h3,-457,13,g8f7,0.0327,0.0409,0.0546,0.0708,f5g3,f5g3,f5g3,f5g3,297.0,0.0708,0.0381,False
8/p3rk2/1p2p1Rb/4Pn2/3P3q/1P3Q2/PB5P/6RK b - - 4 34,68,?,e7d7,-708,32,f7e8,0.024,0.0218,0.0194,0.0175,h6f4,h6f4,h6f4,h6f4,1278.0,0.024,-0.0065,True
r1bqkb1r/pp1n1ppp/2n1p3/2ppP3/5P2/1PN2N2/PBPPQ1PP/R3KB1R b KQkq - 3 8,16,?,a7a6,11,7,a7a6,0.0892,0.1552,0.2736,0.4392,f8e7,f8e7,f8e7,a7a6,0.0,0.4392,0.35,False
r1bqkb1r/3n1ppp/p1n1p3/1pppP3/5P2/1PN2NPB/PBPPQ2P/R3K2R b KQkq - 1 10,20,?,f8e7,38,3,c8b7,0.1147,0.151,0.1948,0.1807,b5b4,c8b7,c8b7,c8b7,172.0,0.1948,0.066,False
r3kb1r/1b1nqppp/p1n1p3/1pppP1N1/5P2/1PN3PB/PBPPQ2P/2KR3R b kq - 5 12,24,?,d7b6,121,17,c6d4,0.0128,0.0189,0.0255,0.0299,h7h6,h7h6,h7h6,h7h6,81.0,0.0299,0.0171,False
r3kb1r/1b1nqpp1/p3p2p/1pppP3/3n1P2/1PN2NPB/PBPP1Q1P/2KR3R b kq - 1 14,28,?,b5b4,38,0,d4f3,0.1708,0.1339,0.0821,0.0421,d4f3,d4f3,d4f3,d4f3,8.0,0.1708,-0.1287,False
2kr1b1r/1b1nqpp1/p3p2p/1pppP3/5P2/1PN2QP1/PBPP2BP/2KR3R b - - 2 16,32,?,g7g6,39,14,d7b6,0.0367,0.0337,0.0339,0.0454,d5d4,d5d4,d7b6,d7b6,51.0,0.0454,0.0087,False
2kr1b1r/1b2qpp1/pn2p2p/1p1pP3/2pP1P2/PPN2QP1/1BP3BP/2KR3R b - - 0 18,36,?,b7c6,40,2,b5b4,0.038,0.0326,0.0248,0.0229,c4b3,e7c7,e7c7,e7c7,22.0,0.038,-0.0151,False
2kr1b1r/1b3pp1/pn2p2p/3pP3/1qpP1P2/1P3QP1/NBP3BP/2KR3R b - - 1 20,40,?,b4b5,24,24,b4b5,0.6572,0.7102,0.7441,0.7627,b4b5,b4b5,b4b5,b4b5,0.0,0.7627,0.1055,False
1k1r1b1r/1b3pp1/pn2p2p/1q1pP3/1PpP1P2/2Q3P1/NBP3BP/2KR3R b - - 0 22,44,?,a6a5,272,49,d8c8,0.0072,0.0041,0.0026,0.0022,b6a4,b6a4,b6a4,b6a4,65.0,0.0072,-0.005,False
1kr2b1r/1b3pp1/pn2p2p/1q1pP3/1P1P1P2/Q1B3P1/N1P3BP/2KR3R b - - 0 24,48,?,b6c4,146,66,b6c4,0.7792,0.8226,0.8414,0.8371,b6c4,b6c4,b6c4,b6c4,0.0,0.8414,0.0579,False
1kr2b1r/1b3pp1/p3p2p/1q1pP3/1P1P1P2/1QB1n1P1/N1P4P/2KR1B1R b - - 4 26,52,?,e3c4,72,13,b5b6,0.16,0.1834,0.1958,0.2069,e3f1,e3f1,e3f1,e3f1,44.0,0.2069,0.0469,False
1kr2b1r/1b3pp1/pq2p2p/3pP3/1PnP1P2/1QBR2PB/N1P4P/2K4R b - - 8 28,56,?,c8c7,122,1,g7g6,0.0338,0.0471,0.056,0.0475,a6a5,a6a5,f8e7,f8e7,5.0,0.056,0.0137,False
1kr2b1r/1b3p2/pq2p1p1/3pP2p/1PnP1P2/1QBR2PB/N1P2R1P/2K5 b - - 1 30,60,?,f8e7,125,0,b7c6,0.1456,0.1865,0.2467,0.3503,a6a5,a6a5,f8e7,f8e7,0.0,0.3503,0.2047,False
1kr2b1r/5p2/pq2p1p1/1b1pP2p/1PnP1P2/1QNR2PB/2P2R1P/2K1B3 b - - 5 32,64,?,c4e5,107,12,c4e5,0.0215,0.0169,0.0148,0.0157,a6a5,f8e7,f8e7,f8e7,90.0,0.0215,-0.0058,False
1kr2b1r/5p2/pq2p1p1/1N1p3p/1P1P1P2/3Q2PB/2P2R1P/2K1B3 b - - 0 34,68,?,a6b5,297,86,b6b5,0.5486,0.5637,0.5979,0.641,a6b5,a6b5,a6b5,a6b5,0.0,0.641,0.0924,False
r2qk1nr/pp1b1ppp/2n1p3/2b5/2p5/5NP1/PP1NPPBP/R1BQ1RK1 b kq - 1 8,16,?,g8f6,-58,34,b7b5,0.2622,0.1849,0.1237,0.0933,b7b5,b7b5,b7b5,b7b5,87.0,0.2622,-0.1689,False
r2qk1nr/3b1ppp/p1n1p3/1pb5/P1p1N3/5NP1/1P2PPBP/R1BQ1RK1 b kq - 1 10,20,?,c5b4,-185,3,c5e7,0.1785,0.1733,0.1493,0.1218,c5b6,c5e7,c5e7,c5e7,24.0,0.1785,-0.0567,False
r2qk1nr/3b1ppp/p1nQp3/1p6/P1p5/5NP1/1P2PPBP/R1B2RK1 b kq - 0 12,24,?,b5a4,-166,55,g8e7,0.1304,0.0794,0.0448,0.0245,g8f6,g8f6,g8e7,g8e7,43.0,0.1304,-0.1059,False
R2qk2r/3bnppp/2nQp3/1p6/2p5/5NP1/1P2PPBP/2B2RK1 b k - 0 14,28,?,d8a8,-120,491,d8a8,0.9137,0.9145,0.9017,0.862,d8a8,d8a8,d8a8,d8a8,0.0,0.9145,-0.0517,False
2q1k2r/3bnppp/2nQp3/1p2N3/2p5/6P1/1P2PPBP/2BR2K1 b k - 3 16,32,?,c6e5,-60,373,c6e5,0.8202,0.8733,0.9083,0.9214,c6e5,c6e5,c6e5,c6e5,0.0,0.9214,0.1012,False
2q2rk1/3bnppp/3Qp3/1p6/2p5/6P1/1P2PPBP/2BR2K1 b - - 2 18,36,?,e7d5,-91,319,e7d5,0.1538,0.2263,0.354,0.4832,f8d8,f8d8,e7d5,e7d5,0.0,0.4832,0.3294,False
2q2rk1/3b1ppp/3Qpn2/1p2P3/2p5/6P1/1P3PBP/2BR2K1 b - - 0 20,40,?,f6d5,117,533,f6d5,0.2489,0.3562,0.4832,0.5762,f6e8,f6e8,f6d5,f6d5,0.0,0.5762,0.3273,False
2q2rk1/3b1ppp/3Q4/1p1RP3/2p5/6P1/1P3P1P/2B3K1 b - - 0 22,44,?,d7e6,109,12,d7h3,0.2585,0.3498,0.4551,0.5263,d7e6,d7e6,d7e6,d7e6,0.0,0.5263,0.2678,False
q4rk1/5ppp/3Q4/1p1RP3/1Bp5/6Pb/1P3P1P/6K1 b - - 4 24,48,?,f8e8,232,128,f8e8,0.0126,0.016,0.019,0.0261,a8a1,a8a1,a8a1,a8a1,622.0,0.0261,0.0135,True
q3r1k1/5pp1/3Q3p/1p1RP3/2p5/B4PPb/1P5P/6K1 b - - 0 26,52,?,h3e6,433,194,h3e6,0.4017,0.5276,0.592,0.5387,h3e6,h3e6,h3e6,h3e6,0.0,0.592,0.137,False
4r1k1/5pp1/4b2p/1p2P3/2p5/B4qP1/1P1Q3P/3R2K1 b - - 1 28,56,?,c4c3,523,53,e8a8,0.0253,0.015,0.0107,0.0095,e6h3,e6h3,e6h3,e6h3,60.0,0.0253,-0.0158,False
r5k1/1q3pp1/4b2p/1p2P3/2p5/B5P1/1P4QP/5RK1 b - - 5 30,60,?,b7a7,418,19,e6d5,0.0608,0.0537,0.0454,0.0482,e6d5,e6d5,e6d5,e6d5,43.0,0.0608,-0.0126,False
r5k1/1q3pp1/7p/3bP3/1Bp5/6P1/1P3Q1P/5RK1 b - - 0 32,64,?,b7b4,574,446,b7b4,0.9201,0.9017,0.8948,0.8988,b7b4,b7b4,b7b4,b7b4,0.0,0.9201,-0.0213,False
r5k1/5pp1/4b2p/4P3/1qp5/6P1/1P3Q1P/4R1K1 b - - 3 34,68,?,c4c3,604,1,a8b8,0.2074,0.1629,0.1153,0.0785,a8a2,a8a2,a8a2,a8a2,-20.0,0.2074,-0.1289,False
r1bqk2r/pp2ppbp/2np1np1/8/3NP3/2N1B3/PPPQBPPP/R3K2R b KQkq - 3 8,16,?,f6g4,-31,8,e8g8,0.0522,0.1333,0.3029,0.4217,e8g8,e8g8,e8g8,f6g4,0.0,0.4217,0.3695,False
r1bq1rk1/pp2ppbp/2np2p1/8/3NP1B1/2N1B3/PPPQ1PPP/2KR3R b - - 0 10,20,?,c8g4,-43,76,c8g4,0.9912,0.9974,0.9993,0.9999,c8g4,c8g4,c8g4,c8g4,0.0,0.9999,0.0087,False
r2q1rk1/pp1bppbp/2np2p1/8/3NP2P/2N1BP2/PPPQ2P1/2KR3R b - - 0 12,24,?,c6e5,-36,33,c6e5,0.0491,0.0572,0.0661,0.0317,h7h5,h7h5,h7h5,h7h5,58.0,0.0661,-0.0174,False
r2q1rk1/pp1bppbp/3p2p1/7P/2nNP3/2NQBP2/PPP3P1/2KR3R b - - 2 14,28,?,a8c8,76,97,c4e3,0.0384,0.0306,0.0319,0.0589,c4e3,c4e3,c4e3,c4e3,138.0,0.0589,0.0205,False
2rq1rk1/pp1bppbp/3p2p1/7P/3NP3/2N1QP2/PPP3P1/1K1R3R b - - 2 16,32,?,b7b5,-51,14,f8e8,0.0273,0.0516,0.082,0.1177,d8b6,d8b6,d8b6,d8a5,28.0,0.1177,0.0904,False
3qr1k1/pp1bppbp/3p2p1/2r4P/3NP3/2N2PQ1/PPP3P1/1K1R3R b - - 6 18,36,?,c5c3,89,5,c5c3,0.0172,0.023,0.0318,0.0469,d8b6,d8b6,d8b6,d8b6,-7.0,0.0469,0.0297,False
4r1k1/pp1bppbp/1q1p2p1/7P/4P3/1NP2PQ1/P1P3P1/1K1R3R b - - 2 20,40,?,a7a5,279,183,a7a5,0.0247,0.0454,0.0627,0.0656,g7c3,g7c3,g7c3,g7c3,230.0,0.0656,0.0409,False
4r1k1/1p1bppb1/1q1p2p1/p7/4P3/1NP2PQ1/P1P3P1/2KR3R b - - 1 22,44,?,b6e3,504,240,g7c3,0.0788,0.0781,0.0741,0.0725,g7c3,g7c3,g7c3,g7c3,287.0,0.0788,-0.0063,False
4r1k1/1p1bpp2/1q1p2p1/8/p3P2R/1Nb2PQ1/P1P3P1/2K4R b - - 1 24,48,?,b6e3,692,132,a4b3,0.1797,0.2266,0.2739,0.2983,a4b3,a4b3,a4b3,a4b3,128.0,0.2983,0.1186,False
4r1k1/1p1bpp2/3p2p1/8/4P2R/1Pb1qPQ1/2P3P1/1K5R b - - 2 26,52,?,e8a8,988,508,e8a8,0.2349,0.2594,0.3278,0.4102,e3a7,e3a7,e8a8,e8a8,0.0,0.4102,0.1753,False
rn1q1rk1/pbp1bppp/1p2pn2/3p4/2P5/1P1P1NP1/PB2PPBP/RN1Q1RK1 b - - 2 8,16,?,c7c5,-15,3,c7c5,0.1709,0.1898,0.2391,0.3167,d5c4,d5c4,b8d7,b8d7,4.0,0.3167,0.1458,False
r2q1rk1/pb2bppp/1pn1pn2/2pp4/2P5/1P1PPNP1/PB2QPBP/RN3RK1 b - - 2 10,20,?,d8d7,6,6,d5c4,0.0331,0.0186,0.0207,0.0824,d5d4,d5d4,d5d4,d8c7,20.0,0.0824,0.0493,False
r4rk1/pbq1bppp/1pn1pn2/2p5/2P5/2NPPNP1/PB2QPBP/R4RK1 b - - 2 12,24,?,a8d8,-24,3,a7a6,0.3989,0.3549,0.3302,0.2271,a8d8,a8d8,a8d8,a7a6,-5.0,0.3989,-0.1718,False
1r3rk1/1bq1bppp/ppn1pn2/2p5/2P5/2NPP1P1/PB1NQPBP/1R3RK1 b - - 3 14,28,?,c6b4,-16,4,c6a7,0.1364,0.1716,0.1872,0.1751,f8d8,f8d8,f8d8,f8d8,-8.0,0.1872,0.0387,False
1r1r2k1/nbq1bppp/pp2pn2/2p5/2P1N1P1/2NPP3/PB2QPBP/1R3RK1 b - - 0 16,32,?,a7c8,-36,10,b6b5,0.0331,0.033,0.0374,0.059,f6e4,f6e4,f6e4,f6e4,9.0,0.059,0.0259,False
1r1rn1k1/nbq1bppp/p3p3/1pp3P1/2P1N2P/2NPP3/PB2QPB1/1R3RK1 b - - 0 18,36,?,b5b4,11,33,b5b4,0.2435,0.3049,0.372,0.3972,b5b4,b5b4,b5b4,b5b4,0.0,0.3972,0.1537,False
1r1r2k1/nbq1bppp/p2np3/2p3P1/1pP1NP1P/3PP3/PB2Q1B1/1R1N1RK1 b - - 0 20,40,?,d6e4,-87,50,d6e4,0.4278,0.4232,0.3784,0.298,d6e4,d6f5,d6f5,d6f5,72.0,0.4278,-0.1298,False
1r1r2k1/nb2bppp/p3p3/q1p1B1P1/1pP1PP1P/4P3/P3Q1B1/1R1N1RK1 b - - 2 22,44,?,e7d6,-153,23,b8c8,0.3859,0.4167,0.4065,0.3088,b8c8,b8c8,b8c8,b8c8,13.0,0.4167,-0.0771,False
2rr2k1/1b2bppp/p1n1p3/q1p3P1/1pP1PP1P/4P3/P3QNB1/BR3RK1 b - - 6 24,48,?,d8d6,-184,24,a5c7,0.0264,0.018,0.01,0.0051,a5c7,a5c7,a5c7,a5c7,24.0,0.0264,-0.0213,False
2rr2k1/1bq1bppp/p3p3/n1p3PP/1pP1PPN1/4P3/P3Q1B1/BR3RK1 b - - 0 26,52,?,h7h6,-328,30,c7d7,0.0179,0.0107,0.005,0.0023,d8d7,d8d7,d8d7,d8d7,90.0,0.0179,-0.0156,False
2rr2k1/1b1q1ppp/p3pP2/n1p4P/1pP1PP2/4P3/P3Q1B1/BR3RK1 b - - 0 28,56,?,g7g6,-216,27,g7g6,0.2849,0.3001,0.219,0.1236,g7f6,g7g6,d7d2,d7d2,321.0,0.3001,-0.1613,False
2rr2k1/1b1q1p1p/p3pPP1/2p5/1pn1PPQ1/4P3/P5B1/BR3RK1 b - - 0 30,60,?,f7g6,-86,557,f7g6,0.4513,0.4642,0.3616,0.1615,f7g6,f7g6,h7g6,h7g6,670.0,0.4642,-0.2898,False
2rr2k1/1b1q3p/p3pPp1/2p5/1p2PPQ1/4P2B/P2n4/B3RRK1 b - - 3 32,64,?,d2f1,221,11,d8e8,0.8306,0.7712,0.6684,0.5405,d2f1,d2f1,d2f1,d2f1,0.0,0.8306,-0.2901,False
2r1r1k1/1b1q1P1p/p3p1p1/2p3Q1/1p2nP2/4P2B/P7/B3RRK1 b - - 0 34,68,?,g8f7,157,11,d7f7,0.3145,0.2578,0.2263,0.1953,d7f7,d7f7,d7f7,d7f7,18.0,0.3145,-0.1192,False
r1bqkbnr/pp1n1pp1/2p5/4p1P1/7p/2P2N1P/PP2PPB1/RNBQK2R b KQkq - 1 8,16,?,d8c7,59,10,g8e7,0.0134,0.0391,0.1085,0.2372,f7f6,f8e7,f8e7,f8e7,137.0,0.2372,0.2238,False
r1bqkb1r/pp1n1pp1/2p3n1/4p1P1/4P2p/2P1BN1P/PP3PB1/RN1QK2R b KQkq - 2 10,20,?,d8c7,156,7,f8c5,0.0273,0.0845,0.2616,0.4387,g6f4,g6f4,d8c7,d8c7,0.0,0.4387,0.4114,False
r1bqk2r/pp1n1pp1/2p3n1/4p1P1/4P2p/2P1PN1P/PP1N2B1/R2QK2R b KQkq - 0 12,24,?,d7c5,135,22,d7c5,0.4877,0.5061,0.478,0.3605,d7c5,d7c5,d7c5,d8b6,209.0,0.5061,-0.1272,False
